"cond"	"subj"	"yoke"	"phase"	"block"	"trial"	"s1"	"s2"	"s3"	"s4"	"s5"	"resp"	"rt"	"correct"
"single"	11	0	2	5	29	1	1	1	2	2	"B"	1.211719	"N"
"single"	11	0	2	5	30	2	1	1	2	2	"B"	0.7109375	"Y"
"single"	11	0	2	5	31	2	2	1	2	2	"B"	0.7101563	"Y"
"single"	11	0	2	5	32	2	1	1	1	1	"A"	0.989375	"Y"
"single"	11	0	2	6	1	1	1	2	2	1	"A"	2.249063	"Y"
"single"	11	0	2	6	2	2	1	2	2	1	"A"	0.8309375	"N"
"single"	11	0	2	6	3	1	1	2	2	2	"B"	0.8815625	"Y"
"single"	11	0	2	6	4	1	1	1	1	1	"B"	1.871406	"N"
"single"	11	0	2	6	5	1	2	2	1	2	"B"	0.7690625	"Y"
"single"	11	0	2	6	6	1	2	1	2	1	"A"	0.7696875	"Y"
"single"	11	0	2	6	7	1	2	1	1	1	"A"	0.5489063	"Y"
"single"	11	0	2	6	8	2	1	1	2	1	"B"	1.588281	"N"
"single"	11	0	2	6	9	2	1	2	2	2	"B"	0.7585937	"Y"
"single"	11	0	2	6	10	1	2	2	2	2	"B"	0.7117187	"Y"
"single"	11	0	2	6	11	2	2	2	2	1	"A"	0.6595312	"N"
"single"	11	0	2	6	12	1	1	2	1	2	"B"	0.8795313	"N"
"single"	11	0	2	6	13	2	2	2	2	2	"B"	0.769375	"Y"
"single"	11	0	2	6	14	1	1	1	2	1	"A"	0.71	"Y"
"single"	11	0	2	6	15	2	1	2	1	1	"A"	0.7684375	"Y"
"single"	11	0	2	6	16	1	2	2	1	1	"A"	0.7690625	"Y"
"single"	11	0	2	6	17	2	2	1	1	1	"A"	0.6614063	"Y"
"single"	11	0	2	6	18	2	2	1	1	2	"B"	0.7582812	"Y"
"single"	11	0	2	6	19	2	1	1	1	2	"B"	0.7714062	"N"
"single"	11	0	2	6	20	1	2	1	2	2	"B"	0.8798438	"Y"
"single"	11	0	2	6	21	2	2	1	2	1	"B"	1.099687	"Y"
"single"	11	0	2	6	22	2	1	2	1	2	"B"	1.320781	"Y"
"single"	11	0	2	6	23	2	2	2	1	1	"A"	1.481406	"N"
"single"	11	0	2	6	24	1	1	1	1	2	"B"	0.7096875	"N"
"single"	11	0	2	6	25	1	1	2	1	1	"A"	1.039688	"Y"
"single"	11	0	2	6	26	1	2	2	2	1	"A"	1.319375	"N"
"single"	11	0	2	6	27	2	2	2	1	2	"B"	0.8792188	"Y"
"single"	11	0	2	6	28	1	2	1	1	2	"B"	0.7090625	"N"
"single"	11	0	2	6	29	1	1	1	2	2	"B"	0.8190625	"N"
"single"	11	0	2	6	30	2	1	1	2	2	"B"	0.8314062	"Y"
"single"	11	0	2	6	31	2	2	1	2	2	"B"	0.720625	"Y"
"single"	11	0	2	6	32	2	1	1	1	1	"A"	0.7698438	"Y"
"single"	11	0	2	7	1	1	1	2	2	1	"A"	1.150781	"Y"
"single"	11	0	2	7	2	2	1	2	2	1	"A"	0.7685937	"N"
"single"	11	0	2	7	3	1	1	2	2	2	"B"	0.6109375	"Y"
"single"	11	0	2	7	4	1	1	1	1	1	"A"	0.7717187	"Y"
"single"	11	0	2	7	5	1	2	2	1	2	"B"	0.6609375	"Y"
"single"	11	0	2	7	6	1	2	1	2	1	"A"	1.259531	"Y"
"single"	11	0	2	7	7	1	2	1	1	1	"A"	0.601875	"Y"
"single"	11	0	2	7	8	2	1	1	2	1	"A"	0.82125	"Y"
"single"	11	0	2	7	9	2	1	2	2	2	"B"	1.369688	"Y"
"single"	11	0	2	7	10	1	2	2	2	2	"B"	0.93875	"Y"
"single"	11	0	2	7	11	2	2	2	2	1	"B"	0.6092188	"Y"
"single"	11	0	2	7	12	1	1	2	1	2	"B"	1.538594	"N"
"single"	11	0	2	7	13	2	2	2	2	2	"B"	0.9882813	"Y"
"single"	11	0	2	7	14	1	1	1	2	1	"A"	1.530156	"Y"
"single"	11	0	2	7	15	2	1	2	1	1	"A"	1.209062	"Y"
"single"	11	0	2	7	16	1	2	2	1	1	"A"	2.248281	"Y"
"single"	11	0	2	7	17	2	2	1	1	1	"A"	1.038437	"Y"
"single"	11	0	2	7	18	2	2	1	1	2	"A"	0.608125	"N"
"single"	11	0	2	7	19	2	1	1	1	2	"A"	0.940625	"Y"
"single"	11	0	2	7	20	1	2	1	2	2	"B"	1.101094	"Y"
"single"	11	0	2	7	21	2	2	1	2	1	"A"	2.038281	"N"
"single"	11	0	2	7	22	2	1	2	1	2	"A"	0.7710937	"N"
"single"	11	0	2	7	23	2	2	2	1	1	"A"	1.541719	"N"
"single"	11	0	2	7	24	1	1	1	1	2	"B"	1.100625	"N"
"single"	11	0	2	7	25	1	1	2	1	1	"A"	0.8792188	"Y"
"single"	11	0	2	7	26	1	2	2	2	1	"A"	1.590469	"N"
"single"	11	0	2	7	27	2	2	2	1	2	"B"	0.879375	"Y"
"single"	11	0	2	7	28	1	2	1	1	2	"B"	0.7692187	"N"
"single"	11	0	2	7	29	1	1	1	2	2	"A"	0.8284375	"Y"
"single"	11	0	2	7	30	2	1	1	2	2	"A"	0.7090625	"N"
"single"	11	0	2	7	31	2	2	1	2	2	"B"	1.149063	"Y"
"single"	11	0	2	7	32	2	1	1	1	1	"A"	0.9907812	"Y"
"single"	11	0	2	8	1	1	1	2	2	1	"A"	3.510781	"Y"
"single"	11	0	2	8	2	2	1	2	2	1	"A"	0.9417188	"N"
"single"	11	0	2	8	3	1	1	2	2	2	"B"	1.209062	"Y"
"single"	11	0	2	8	4	1	1	1	1	1	"A"	0.9307812	"Y"
"single"	11	0	2	8	5	1	2	2	1	2	"B"	0.928125	"Y"
"single"	11	0	2	8	6	1	2	1	2	1	"B"	1.051719	"N"
"single"	11	0	2	8	7	1	2	1	1	1	"A"	1.048906	"Y"
"single"	11	0	2	8	8	2	1	1	2	1	"A"	0.88	"Y"
"single"	11	0	2	8	9	2	1	2	2	2	"B"	0.818125	"Y"
"single"	11	0	2	8	10	1	2	2	2	2	"B"	0.7704688	"Y"
"single"	11	0	2	8	11	2	2	2	2	1	"A"	0.7710937	"N"
"single"	11	0	2	8	12	1	1	2	1	2	"B"	2.310313	"N"
"single"	11	0	2	8	13	2	2	2	2	2	"A"	1.540469	"N"
"single"	11	0	2	8	14	1	1	1	2	1	"A"	4.779375	"Y"
"single"	11	0	2	8	15	2	1	2	1	1	"A"	2.370781	"Y"
"single"	11	0	2	8	16	1	2	2	1	1	"A"	1.368438	"Y"
"single"	11	0	2	8	17	2	2	1	1	1	"A"	0.7714062	"Y"
"single"	11	0	2	8	18	2	2	1	1	2	"A"	0.6598437	"N"
"single"	11	0	2	8	19	2	1	1	1	2	"A"	1.260625	"Y"
"single"	11	0	2	8	20	1	2	1	2	2	"B"	2.911562	"Y"
"single"	11	0	2	8	21	2	2	1	2	1	"B"	0.7715625	"Y"
"single"	11	0	2	8	22	2	1	2	1	2	"A"	0.7707813	"N"
"single"	11	0	2	8	23	2	2	2	1	1	"B"	1.091406	"Y"
"single"	11	0	2	8	24	1	1	1	1	2	"A"	1.098594	"Y"
"single"	11	0	2	8	25	1	1	2	1	1	"A"	1.048906	"Y"
"single"	11	0	2	8	26	1	2	2	2	1	"B"	0.8207812	"Y"
"single"	11	0	2	8	27	2	2	2	1	2	"A"	0.9392188	"N"
"single"	11	0	2	8	28	1	2	1	1	2	"B"	0.711875	"N"
"single"	11	0	2	8	29	1	1	1	2	2	"B"	0.8796875	"N"
"single"	11	0	2	8	30	2	1	1	2	2	"B"	1.209531	"Y"
"single"	11	0	2	8	31	2	2	1	2	2	"B"	1.54125	"Y"
"single"	11	0	2	8	32	2	1	1	1	1	"A"	0.7215625	"Y"
"poly"	12	6	1	1	1	2	1	1	1	1	"A"	1.420781	"Y"
"poly"	12	6	1	1	2	1	1	1	1	2	"A"	0.9390625	"Y"
"poly"	12	6	1	1	3	2	2	1	2	1	"B"	0.6603125	"Y"
"poly"	12	6	1	1	4	1	2	1	1	2	"B"	0.5489063	"N"
"poly"	12	6	1	1	5	1	2	2	2	1	"B"	1.920781	"Y"
"poly"	12	6	1	1	6	2	2	2	2	1	"B"	1.211563	"Y"
"poly"	12	6	1	1	7	1	1	2	1	1	"A"	1.091563	"Y"
"poly"	12	6	1	1	8	2	2	2	2	2	"B"	0.721875	"Y"
"poly"	12	6	1	1	9	2	1	2	1	2	"B"	1.211875	"Y"
"poly"	12	6	1	1	10	1	1	2	1	2	"B"	0.8796875	"N"
"poly"	12	6	1	1	11	2	2	1	1	1	"B"	0.65875	"N"
"poly"	12	6	1	1	12	2	2	1	1	2	"A"	0.9295313	"N"
"poly"	12	6	1	1	13	1	1	2	2	1	"A"	0.8785937	"Y"
"poly"	12	6	1	1	14	2	2	1	2	2	"B"	3.459844	"Y"
"poly"	12	6	1	1	15	1	2	1	2	2	"A"	1.270781	"N"
"poly"	12	6	1	1	16	2	2	2	1	2	"A"	1.54	"N"
"poly"	12	6	1	1	17	1	1	1	1	1	"A"	1.429688	"Y"
"poly"	12	6	1	1	18	1	1	1	2	1	"A"	0.98875	"Y"
"poly"	12	6	1	1	19	1	2	1	2	1	"B"	2.029219	"N"
"poly"	12	6	1	1	20	2	1	1	2	2	"A"	1.808906	"N"
"poly"	12	6	1	1	21	2	1	1	1	2	"B"	3.519063	"N"
"poly"	12	6	1	1	22	1	2	2	1	2	"B"	1.808281	"Y"
"poly"	12	6	1	1	23	2	1	2	2	2	"A"	1.098438	"N"
"poly"	12	6	1	1	24	2	1	2	1	1	"B"	1.920938	"N"
"poly"	12	6	1	1	25	2	2	2	1	1	"B"	5.219219	"Y"
"poly"	12	6	1	1	26	1	2	1	1	1	"A"	2.258437	"Y"
"poly"	12	6	1	1	27	1	1	1	2	2	"A"	2.299375	"Y"
"poly"	12	6	1	1	28	2	1	1	2	1	"B"	1.099531	"N"
"poly"	12	6	1	1	29	2	1	2	2	1	"A"	4.009844	"N"
"poly"	12	6	1	1	30	1	1	2	2	2	"A"	2.688281	"N"
"poly"	12	6	1	1	31	1	2	2	2	2	"B"	1.370937	"Y"
"poly"	12	6	1	1	32	1	2	2	1	1	"B"	0.82	"N"
"poly"	12	6	1	2	1	1	1	2	2	1	"A"	0.9901562	"Y"
"poly"	12	6	1	2	2	2	1	2	2	1	"B"	1.038125	"Y"
"poly"	12	6	1	2	3	1	1	2	2	2	"A"	1.099219	"N"
"poly"	12	6	1	2	4	1	1	1	1	1	"A"	2.030937	"Y"
"poly"	12	6	1	2	5	1	2	2	1	2	"B"	1.149844	"Y"
"poly"	12	6	1	2	6	1	2	1	2	1	"B"	1.808437	"N"
"poly"	12	6	1	2	7	1	2	1	1	1	"A"	1.269219	"Y"
"poly"	12	6	1	2	8	2	1	1	2	1	"B"	1.478438	"N"
"poly"	12	6	1	2	9	2	1	2	2	2	"A"	2.470625	"N"
"poly"	12	6	1	2	10	1	2	2	2	2	"A"	2.641406	"N"
"poly"	12	6	1	2	11	2	2	2	2	1	"B"	2.520937	"Y"
"poly"	12	6	1	2	12	1	1	2	1	2	"A"	1.380156	"Y"
"poly"	12	6	1	2	13	2	2	2	2	2	"B"	1.598594	"Y"
"poly"	12	6	1	2	14	1	1	1	2	1	"B"	1.428906	"N"
"poly"	12	6	1	2	15	2	1	2	1	1	"B"	3.509375	"N"
"poly"	12	6	1	2	16	1	2	2	1	1	"B"	0.9285938	"N"
"poly"	12	6	1	2	17	2	2	1	1	1	"B"	1.271562	"N"
"poly"	12	6	1	2	18	2	2	1	1	2	"A"	1.540781	"N"
"poly"	12	6	1	2	19	2	1	1	1	2	"A"	4.340469	"Y"
"poly"	12	6	1	2	20	1	2	1	2	2	"A"	4.999375	"N"
"poly"	12	6	1	2	21	2	2	1	2	1	"A"	1.479531	"N"
"poly"	12	6	1	2	22	2	1	2	1	2	"A"	2.031719	"N"
"poly"	12	6	1	2	23	2	2	2	1	1	"B"	1.320625	"Y"
"poly"	12	6	1	2	24	1	1	1	1	2	"A"	0.9804688	"Y"
"poly"	12	6	1	2	25	1	1	2	1	1	"A"	0.8301563	"Y"
"poly"	12	6	1	2	26	1	2	2	2	1	"B"	1.1	"Y"
"poly"	12	6	1	2	27	2	2	2	1	2	"B"	0.9410937	"Y"
"poly"	12	6	1	2	28	1	2	1	1	2	"A"	0.9915625	"Y"
"poly"	12	6	1	2	29	1	1	1	2	2	"A"	0.828125	"Y"
"poly"	12	6	1	2	30	2	1	1	2	2	"B"	0.87875	"Y"
"poly"	12	6	1	2	31	2	2	1	2	2	"B"	0.6585938	"Y"
"poly"	12	6	1	2	32	2	1	1	1	1	"B"	1.161719	"N"
"poly"	12	6	1	3	1	1	1	2	2	1	"A"	7.861094	"Y"
"poly"	12	6	1	3	2	2	1	2	2	1	"A"	1.759688	"N"
"poly"	12	6	1	3	3	1	1	2	2	2	"A"	1.050625	"N"
"poly"	12	6	1	3	4	1	1	1	1	1	"A"	1.101719	"Y"
"poly"	12	6	1	3	5	1	2	2	1	2	"B"	4.120313	"Y"
"poly"	12	6	1	3	6	1	2	1	2	1	"B"	2.311875	"N"
"poly"	12	6	1	3	7	1	2	1	1	1	"A"	4.938125	"Y"
"poly"	12	6	1	3	8	2	1	1	2	1	"A"	2.420781	"Y"
"poly"	12	6	1	3	9	2	1	2	2	2	"B"	0.7115625	"Y"
"poly"	12	6	1	3	10	1	2	2	2	2	"B"	0.8215625	"Y"
"poly"	12	6	1	3	11	2	2	2	2	1	"A"	0.6014063	"N"
"poly"	12	6	1	3	12	1	1	2	1	2	"B"	1.318594	"N"
"poly"	12	6	1	3	13	2	2	2	2	2	"B"	1.710938	"Y"
"poly"	12	6	1	3	14	1	1	1	2	1	"A"	1.64875	"Y"
"poly"	12	6	1	3	15	2	1	2	1	1	"A"	0.7682812	"Y"
"poly"	12	6	1	3	16	1	2	2	1	1	"A"	1.978906	"Y"
"poly"	12	6	1	3	17	2	2	1	1	1	"A"	1.481094	"Y"
"poly"	12	6	1	3	18	2	2	1	1	2	"B"	1.040781	"Y"
"poly"	12	6	1	3	19	2	1	1	1	2	"A"	0.881875	"Y"
"poly"	12	6	1	3	20	1	2	1	2	2	"B"	1.309219	"Y"
"poly"	12	6	1	3	21	2	2	1	2	1	"A"	1.700781	"N"
"poly"	12	6	1	3	22	2	1	2	1	2	"A"	1.528594	"N"
"poly"	12	6	1	3	23	2	2	2	1	1	"B"	1.211406	"Y"
"poly"	12	6	1	3	24	1	1	1	1	2	"A"	2.250625	"Y"
"poly"	12	6	1	3	25	1	1	2	1	1	"A"	1.150781	"Y"
"poly"	12	6	1	3	26	1	2	2	2	1	"B"	2.078594	"Y"
"poly"	12	6	1	3	27	2	2	2	1	2	"B"	0.9914063	"Y"
"poly"	12	6	1	3	28	1	2	1	1	2	"A"	1.761094	"Y"
"poly"	12	6	1	3	29	1	1	1	2	2	"B"	2.139531	"N"
"poly"	12	6	1	3	30	2	1	1	2	2	"A"	3.571563	"N"
"poly"	12	6	1	3	31	2	2	1	2	2	"B"	0.99	"Y"
"poly"	12	6	1	3	32	2	1	1	1	1	"A"	0.7704688	"Y"
"poly"	12	6	1	4	1	1	1	2	2	1	"A"	2.310781	"Y"
"poly"	12	6	1	4	2	2	1	2	2	1	"A"	1.541563	"N"
"poly"	12	6	1	4	3	1	1	2	2	2	"B"	3.571875	"Y"
"poly"	12	6	1	4	4	1	1	1	1	1	"A"	1.700938	"Y"
"poly"	12	6	1	4	5	1	2	2	1	2	"B"	2.84875	"Y"
"poly"	12	6	1	4	6	1	2	1	2	1	"B"	2.199844	"N"
"poly"	12	6	1	4	7	1	2	1	1	1	"A"	2.250781	"Y"
"poly"	12	6	1	4	8	2	1	1	2	1	"A"	3.739531	"Y"
"poly"	12	6	1	4	9	2	1	2	2	2	"B"	1.48	"Y"
"poly"	12	6	1	4	10	1	2	2	2	2	"B"	3.349688	"Y"
"poly"	12	6	1	4	11	2	2	2	2	1	"A"	1.968281	"N"
"poly"	12	6	1	4	12	1	1	2	1	2	"A"	4.450469	"Y"
"poly"	12	6	1	4	13	2	2	2	2	2	"B"	0.9892188	"Y"
"poly"	12	6	1	4	14	1	1	1	2	1	"A"	5.381094	"Y"
"poly"	12	6	1	4	15	2	1	2	1	1	"B"	1.428437	"N"
"poly"	12	6	1	4	16	1	2	2	1	1	"B"	0.770625	"N"
"poly"	12	6	1	4	17	2	2	1	1	1	"A"	2.03125	"Y"
"poly"	12	6	1	4	18	2	2	1	1	2	"B"	0.65875	"Y"
"poly"	12	6	1	4	19	2	1	1	1	2	"B"	1.640156	"N"
"poly"	12	6	1	4	20	1	2	1	2	2	"B"	1.530469	"Y"
"poly"	12	6	1	4	21	2	2	1	2	1	"B"	2.190156	"Y"
"poly"	12	6	1	4	22	2	1	2	1	2	"A"	1.431406	"N"
"poly"	12	6	1	4	23	2	2	2	1	1	"A"	3.301875	"N"
"poly"	12	6	1	4	24	1	1	1	1	2	"B"	2.689844	"N"
"poly"	12	6	1	4	25	1	1	2	1	1	"A"	1.748594	"Y"
"poly"	12	6	1	4	26	1	2	2	2	1	"B"	1.639531	"Y"
"poly"	12	6	1	4	27	2	2	2	1	2	"B"	1.859844	"Y"
"poly"	12	6	1	4	28	1	2	1	1	2	"B"	1.701406	"N"
"poly"	12	6	1	4	29	1	1	1	2	2	"B"	6.480937	"N"
"poly"	12	6	1	4	30	2	1	1	2	2	"B"	2.360625	"Y"
"poly"	12	6	1	4	31	2	2	1	2	2	"B"	1.151406	"Y"
"poly"	12	6	1	4	32	2	1	1	1	1	"A"	0.7692187	"Y"
"poly"	12	6	1	5	1	1	1	2	2	1	"A"	6.32125	"Y"
"poly"	12	6	1	5	2	2	1	2	2	1	"A"	1.479687	"N"
"poly"	12	6	1	5	3	1	1	2	2	2	"B"	1.700156	"Y"
"poly"	12	6	1	5	4	1	1	1	1	1	"A"	4.070313	"Y"
"poly"	12	6	1	5	5	1	2	2	1	2	"B"	1.36875	"Y"
"poly"	12	6	1	5	6	1	2	1	2	1	"B"	5.931719	"N"
"poly"	12	6	1	5	7	1	2	1	1	1	"A"	1.760781	"Y"
"poly"	12	6	1	5	8	2	1	1	2	1	"A"	3.289219	"Y"
"poly"	12	6	1	5	9	2	1	2	2	2	"B"	4.991094	"Y"
"poly"	12	6	1	5	10	1	2	2	2	2	"B"	1.859844	"Y"
"poly"	12	6	1	5	11	2	2	2	2	1	"B"	2.420625	"Y"
"poly"	12	6	1	5	12	1	1	2	1	2	"B"	3.841406	"N"
"poly"	12	6	1	5	13	2	2	2	2	2	"B"	1.981719	"Y"
"poly"	12	6	1	5	14	1	1	1	2	1	"A"	1.43	"Y"
"poly"	12	6	1	5	15	2	1	2	1	1	"A"	1.319062	"Y"
"poly"	12	6	1	5	16	1	2	2	1	1	"B"	1.968906	"N"
"poly"	12	6	1	5	17	2	2	1	1	1	"B"	3.351094	"N"
"poly"	12	6	1	5	18	2	2	1	1	2	"B"	1.601406	"Y"
"poly"	12	6	1	5	19	2	1	1	1	2	"A"	2.528594	"Y"
"poly"	12	6	1	5	20	1	2	1	2	2	"B"	1.54	"Y"
"poly"	12	6	1	5	21	2	2	1	2	1	"A"	2.968906	"N"
"poly"	12	6	1	5	22	2	1	2	1	2	"B"	2.138906	"Y"
"poly"	12	6	1	5	23	2	2	2	1	1	"A"	2.418437	"N"
"poly"	12	6	1	5	24	1	1	1	1	2	"A"	3.899219	"Y"
"poly"	12	6	1	5	25	1	1	2	1	1	"A"	3.950938	"Y"
"poly"	12	6	1	5	26	1	2	2	2	1	"B"	2.301875	"Y"
"poly"	12	6	1	5	27	2	2	2	1	2	"B"	2.20125	"Y"
"poly"	12	6	1	5	28	1	2	1	1	2	"B"	1.528281	"N"
"poly"	12	6	1	5	29	1	1	1	2	2	"A"	4.781875	"Y"
"poly"	12	6	1	5	30	2	1	1	2	2	"B"	2.079375	"Y"
"poly"	12	6	1	5	31	2	2	1	2	2	"B"	3.238281	"Y"
"poly"	12	6	1	5	32	2	1	1	1	1	"A"	1.601875	"Y"
"poly"	12	6	1	6	1	1	1	2	2	1	"A"	2.911875	"Y"
"poly"	12	6	1	6	2	2	1	2	2	1	"A"	1.151875	"N"
"poly"	12	6	1	6	3	1	1	2	2	2	"B"	2.740469	"Y"
"poly"	12	6	1	6	4	1	1	1	1	1	"A"	2.138438	"Y"
"poly"	12	6	1	6	5	1	2	2	1	2	"B"	1.701875	"Y"
"poly"	12	6	1	6	6	1	2	1	2	1	"A"	1.868906	"Y"
"poly"	12	6	1	6	7	1	2	1	1	1	"A"	3.459687	"Y"
"poly"	12	6	1	6	8	2	1	1	2	1	"A"	1.428906	"Y"
"poly"	12	6	1	6	9	2	1	2	2	2	"B"	1.651875	"Y"
"poly"	12	6	1	6	10	1	2	2	2	2	"B"	3.738281	"Y"
"poly"	12	6	1	6	11	2	2	2	2	1	"B"	2.091875	"Y"
"poly"	12	6	1	6	12	1	1	2	1	2	"A"	3.238281	"Y"
"poly"	12	6	1	6	13	2	2	2	2	2	"B"	1.36875	"Y"
"poly"	12	6	1	6	14	1	1	1	2	1	"A"	1.811719	"Y"
"poly"	12	6	1	6	15	2	1	2	1	1	"A"	2.800156	"Y"
"poly"	12	6	1	6	16	1	2	2	1	1	"B"	4.668125	"N"
"poly"	12	6	1	6	17	2	2	1	1	1	"B"	2.190312	"N"
"poly"	12	6	1	6	18	2	2	1	1	2	"B"	1.381562	"Y"
"poly"	12	6	1	6	19	2	1	1	1	2	"A"	3.021406	"Y"
"poly"	12	6	1	6	20	1	2	1	2	2	"B"	1.211406	"Y"
"poly"	12	6	1	6	21	2	2	1	2	1	"B"	2.478437	"Y"
"poly"	12	6	1	6	22	2	1	2	1	2	"B"	4.170625	"Y"
"poly"	12	6	1	6	23	2	2	2	1	1	"A"	4.998906	"N"
"poly"	12	6	1	6	24	1	1	1	1	2	"A"	2.801563	"Y"
"poly"	12	6	1	6	25	1	1	2	1	1	"A"	1.599531	"Y"
"poly"	12	6	1	6	26	1	2	2	2	1	"A"	2.969844	"N"
"poly"	12	6	1	6	27	2	2	2	1	2	"B"	1.209844	"Y"
"poly"	12	6	1	6	28	1	2	1	1	2	"B"	1.149063	"N"
"poly"	12	6	1	6	29	1	1	1	2	2	"A"	3.569375	"Y"
"poly"	12	6	1	6	30	2	1	1	2	2	"B"	2.371719	"Y"
"poly"	12	6	1	6	31	2	2	1	2	2	"B"	3.569375	"Y"
"poly"	12	6	1	6	32	2	1	1	1	1	"A"	1.529219	"Y"
"poly"	12	6	1	7	1	1	1	2	2	1	"A"	1.980312	"Y"
"poly"	12	6	1	7	2	2	1	2	2	1	"A"	1.32	"N"
"poly"	12	6	1	7	3	1	1	2	2	2	"B"	4.668437	"Y"
"poly"	12	6	1	7	4	1	1	1	1	1	"A"	1.310625	"Y"
"poly"	12	6	1	7	5	1	2	2	1	2	"B"	2.029063	"Y"
"poly"	12	6	1	7	6	1	2	1	2	1	"A"	3.621875	"Y"
"poly"	12	6	1	7	7	1	2	1	1	1	"A"	3.350938	"Y"
"poly"	12	6	1	7	8	2	1	1	2	1	"A"	4.279531	"Y"
"poly"	12	6	1	7	9	2	1	2	2	2	"B"	1.430938	"Y"
"poly"	12	6	1	7	10	1	2	2	2	2	"B"	2.081406	"Y"
"poly"	12	6	1	7	11	2	2	2	2	1	"B"	4.120313	"Y"
"poly"	12	6	1	7	12	1	1	2	1	2	"A"	4.291094	"Y"
"poly"	12	6	1	7	13	2	2	2	2	2	"B"	2.800781	"Y"
"poly"	12	6	1	7	14	1	1	1	2	1	"A"	1.100156	"Y"
"poly"	12	6	1	7	15	2	1	2	1	1	"A"	1.930469	"Y"
"poly"	12	6	1	7	16	1	2	2	1	1	"A"	3.84875	"Y"
"poly"	12	6	1	7	17	2	2	1	1	1	"B"	7.419063	"N"
"poly"	12	6	1	7	18	2	2	1	1	2	"B"	1.699844	"Y"
"poly"	12	6	1	7	19	2	1	1	1	2	"B"	2.200781	"N"
"poly"	12	6	1	7	20	1	2	1	2	2	"B"	1.540313	"Y"
"poly"	12	6	1	7	21	2	2	1	2	1	"A"	2.03	"N"
"poly"	12	6	1	7	22	2	1	2	1	2	"A"	2.629688	"N"
"poly"	12	6	1	7	23	2	2	2	1	1	"B"	4.010938	"Y"
"poly"	12	6	1	7	24	1	1	1	1	2	"A"	1.701875	"Y"
"poly"	12	6	1	7	25	1	1	2	1	1	"A"	1.098906	"Y"
"poly"	12	6	1	7	26	1	2	2	2	1	"A"	2.961406	"N"
"poly"	12	6	1	7	27	2	2	2	1	2	"B"	2.14	"Y"
"poly"	12	6	1	7	28	1	2	1	1	2	"B"	0.8795313	"N"
"poly"	12	6	1	7	29	1	1	1	2	2	"A"	3.019375	"Y"
"poly"	12	6	1	7	30	2	1	1	2	2	"B"	1.98	"Y"
"poly"	12	6	1	7	31	2	2	1	2	2	"B"	2.298281	"Y"
"poly"	12	6	1	7	32	2	1	1	1	1	"A"	0.9884375	"Y"
"poly"	12	6	1	8	1	1	1	2	2	1	"A"	4.561719	"Y"
"poly"	12	6	1	8	2	2	1	2	2	1	"A"	2.029375	"N"
"poly"	12	6	1	8	3	1	1	2	2	2	"A"	3.080781	"N"
"poly"	12	6	1	8	4	1	1	1	1	1	"A"	1.540625	"Y"
"poly"	12	6	1	8	5	1	2	2	1	2	"B"	5.550313	"Y"
"poly"	12	6	1	8	6	1	2	1	2	1	"B"	3.239687	"N"
"poly"	12	6	1	8	7	1	2	1	1	1	"A"	4.561563	"Y"
"poly"	12	6	1	8	8	2	1	1	2	1	"A"	2.361719	"Y"
"poly"	12	6	1	8	9	2	1	2	2	2	"A"	2.688594	"N"
"poly"	12	6	1	8	10	1	2	2	2	2	"B"	1.149844	"Y"
"poly"	12	6	1	8	11	2	2	2	2	1	"A"	5.491562	"N"
"poly"	12	6	1	8	12	1	1	2	1	2	"B"	2.850312	"N"
"poly"	12	6	1	8	13	2	2	2	2	2	"B"	0.8814062	"Y"
"poly"	12	6	1	8	14	1	1	1	2	1	"A"	1.31875	"Y"
"poly"	12	6	1	8	15	2	1	2	1	1	"A"	1.148594	"Y"
"poly"	12	6	1	8	16	1	2	2	1	1	"B"	2.800313	"N"
"poly"	12	6	1	8	17	2	2	1	1	1	"B"	2.308281	"N"
"poly"	12	6	1	8	18	2	2	1	1	2	"B"	0.7684375	"Y"
"poly"	12	6	1	8	19	2	1	1	1	2	"B"	2.860781	"N"
"poly"	12	6	1	8	20	1	2	1	2	2	"B"	1.050156	"Y"
"poly"	12	6	1	8	21	2	2	1	2	1	"A"	2.04125	"N"
"poly"	12	6	1	8	22	2	1	2	1	2	"A"	2.420938	"N"
"poly"	12	6	1	8	23	2	2	2	1	1	"A"	1.490937	"N"
"poly"	12	6	1	8	24	1	1	1	1	2	"A"	2.031406	"Y"
"poly"	12	6	1	8	25	1	1	2	1	1	"A"	0.9903125	"Y"
"poly"	12	6	1	8	26	1	2	2	2	1	"B"	2.09	"Y"
"poly"	12	6	1	8	27	2	2	2	1	2	"B"	1.370312	"Y"
"poly"	12	6	1	8	28	1	2	1	1	2	"A"	1.601875	"Y"
"poly"	12	6	1	8	29	1	1	1	2	2	"A"	2.799687	"Y"
"poly"	12	6	1	8	30	2	1	1	2	2	"B"	1.199062	"Y"
"poly"	12	6	1	8	31	2	2	1	2	2	"B"	3.35	"Y"
"poly"	12	6	1	8	32	2	1	1	1	1	"A"	1.978594	"Y"
"poly"	12	6	1	9	1	1	1	2	2	1	"A"	2.029063	"Y"
"poly"	12	6	1	9	2	2	1	2	2	1	"A"	1.431875	"N"
"poly"	12	6	1	9	3	1	1	2	2	2	"A"	5.488438	"N"
"poly"	12	6	1	9	4	1	1	1	1	1	"A"	1.200312	"Y"
"poly"	12	6	1	9	5	1	2	2	1	2	"B"	1.16125	"Y"
