DAU,Participant,Condition,Block,Trial,StimulusNo,Xvalue,Yvalue,Difficulty,Category,CorrectButton,Response,Correct,RT
PLY75,203,HardEasy,3,89,4,0.079,89.02,Easy,A,c,c,1,435
PLY75,203,HardEasy,3,90,30,0.2,53.9,Easy,B,m,m,1,353
PLY75,203,HardEasy,3,91,3,0.056,78.04,Easy,A,c,c,1,642
PLY75,203,HardEasy,3,92,30,0.2,53.9,Easy,B,m,m,1,487
PLY75,203,HardEasy,3,93,3,0.056,78.04,Easy,A,c,c,1,499
PLY75,203,HardEasy,3,94,2,0.033,67.07,Easy,A,c,c,1,782
PLY75,203,HardEasy,3,95,4,0.079,89.02,Easy,A,c,c,1,590
PLY75,203,HardEasy,3,96,26,0.107,10,Easy,B,m,m,1,533
PLY75,203,HardEasy,3,97,27,0.13,20.97,Easy,B,m,m,1,463
PLY75,203,HardEasy,3,98,27,0.13,20.97,Easy,B,m,m,1,524
PLY75,203,HardEasy,3,99,30,0.2,53.9,Easy,B,m,m,1,502
PLY75,203,HardEasy,3,100,26,0.107,10,Easy,B,m,m,1,497
PLY75,203,HardEasy,3,101,26,0.107,10,Easy,B,m,m,1,540
PLY75,203,HardEasy,3,102,27,0.13,20.97,Easy,B,m,m,1,518
PLY75,203,HardEasy,3,103,2,0.033,67.07,Easy,A,c,c,1,593
PLY75,203,HardEasy,3,104,28,0.153,31.95,Easy,B,m,m,1,343
PLY75,203,HardEasy,3,105,5,0.102,100,Easy,A,c,c,1,649
PLY75,203,HardEasy,3,106,30,0.2,53.9,Easy,B,m,m,1,462
PLY75,203,HardEasy,3,107,5,0.102,100,Easy,A,c,c,1,507
PLY75,203,HardEasy,3,108,29,0.176,42.92,Easy,B,m,m,1,453
PLY75,203,HardEasy,3,109,1,0.01,56.09,Easy,A,c,c,1,578
PLY75,203,HardEasy,3,110,29,0.176,42.92,Easy,B,m,m,1,491
PLY75,203,HardEasy,3,111,29,0.176,42.92,Easy,B,m,m,1,630
PLY75,203,HardEasy,3,112,4,0.079,89.02,Easy,A,c,c,1,796
PLY75,203,HardEasy,3,113,29,0.176,42.92,Easy,B,m,m,1,891
PLY75,203,HardEasy,3,114,5,0.102,100,Easy,A,c,c,1,647
PLY75,203,HardEasy,3,115,5,0.102,100,Easy,A,c,c,1,796
PLY75,203,HardEasy,3,116,2,0.033,67.07,Easy,A,c,c,1,1996
PLY75,203,HardEasy,3,117,27,0.13,20.97,Easy,B,m,m,1,1676
PLY75,203,HardEasy,3,118,29,0.176,42.92,Easy,B,m,m,1,633
PLY75,203,HardEasy,3,119,3,0.056,78.04,Easy,A,c,c,1,431
PLY75,203,HardEasy,3,120,2,0.033,67.07,Easy,A,c,c,1,476
PLY75,203,HardEasy,3,121,30,0.2,53.9,Easy,B,m,m,1,521
PLY75,203,HardEasy,3,122,3,0.056,78.04,Easy,A,c,c,1,723
PLY75,203,HardEasy,3,123,26,0.107,10,Easy,B,m,m,1,629
PLY75,203,HardEasy,3,124,28,0.153,31.95,Easy,B,m,m,1,507
PLY75,203,HardEasy,3,125,1,0.01,56.09,Easy,A,c,c,1,566
PLY75,203,HardEasy,3,126,3,0.056,78.04,Easy,A,c,c,1,1375
PLY75,203,HardEasy,3,127,27,0.13,20.97,Easy,B,m,m,1,471
PLY75,203,HardEasy,3,128,5,0.102,100,Easy,A,c,c,1,580
PLY75,203,HardEasy,3,129,30,0.2,53.9,Easy,B,m,m,1,732
PLY75,203,HardEasy,3,130,26,0.107,10,Easy,B,m,m,1,686
PLY75,203,HardEasy,3,131,30,0.2,53.9,Easy,B,m,m,1,545
PLY75,203,HardEasy,3,132,26,0.107,10,Easy,B,m,m,1,811
PLY75,203,HardEasy,3,133,2,0.033,67.07,Easy,A,c,c,1,554
PLY75,203,HardEasy,3,134,29,0.176,42.92,Easy,B,m,m,1,562
PLY75,203,HardEasy,3,135,28,0.153,31.95,Easy,B,m,m,1,619
PLY75,203,HardEasy,3,136,28,0.153,31.95,Easy,B,m,m,1,1458
PLY75,203,HardEasy,3,137,27,0.13,20.97,Easy,B,m,m,1,567
PLY75,203,HardEasy,3,138,5,0.102,100,Easy,A,c,c,1,496
PLY75,203,HardEasy,3,139,4,0.079,89.02,Easy,A,c,c,1,540
PLY75,203,HardEasy,3,140,28,0.153,31.95,Easy,B,m,m,1,469
PLY75,203,HardEasy,3,141,1,0.01,56.09,Easy,A,c,c,1,577
PLY75,203,HardEasy,3,142,30,0.2,53.9,Easy,B,m,m,1,521
PLY75,203,HardEasy,3,143,4,0.079,89.02,Easy,A,c,c,1,803
PLY75,203,HardEasy,3,144,1,0.01,56.09,Easy,A,c,c,1,706
PLY75,203,HardEasy,3,145,28,0.153,31.95,Easy,B,m,m,1,725
PLY75,203,HardEasy,3,146,1,0.01,56.09,Easy,A,c,c,1,615
PLY75,203,HardEasy,3,147,26,0.107,10,Easy,B,m,m,1,670
PLY75,203,HardEasy,3,148,4,0.079,89.02,Easy,A,c,c,1,418
PLY75,203,HardEasy,3,149,4,0.079,89.02,Easy,A,c,c,1,913
PLY75,203,HardEasy,3,150,5,0.102,100,Easy,A,c,c,1,540
PLY75,203,HardEasy,4,1,8,0.072,70.36,Medium,A,c,c,1,2197
PLY75,203,HardEasy,4,2,3,0.056,78.04,Easy,A,c,c,1,829
PLY75,203,HardEasy,4,3,16,0.074,25.36,Hard,B,m,m,1,1067
PLY75,203,HardEasy,4,4,2,0.033,67.07,Easy,A,c,c,1,1040
PLY75,203,HardEasy,4,5,23,0.137,39.63,Medium,B,m,m,1,1717
PLY75,203,HardEasy,4,6,21,0.091,17.68,Medium,B,m,m,1,3600
PLY75,203,HardEasy,4,7,13,0.088,62.68,Hard,A,c,m,0,1233
PLY75,203,HardEasy,4,8,20,0.167,69.26,Hard,B,m,m,1,991
PLY75,203,HardEasy,4,9,27,0.13,20.97,Easy,B,m,m,1,983
PLY75,203,HardEasy,4,10,9,0.095,81.34,Medium,A,c,c,1,3919
PLY75,203,HardEasy,4,11,28,0.153,31.95,Easy,B,m,m,1,722
PLY75,203,HardEasy,4,12,3,0.056,78.04,Easy,A,c,c,1,596
PLY75,203,HardEasy,4,13,29,0.176,42.92,Easy,B,m,m,1,892
PLY75,203,HardEasy,4,14,5,0.102,100,Easy,A,c,c,1,791
PLY75,203,HardEasy,4,15,21,0.091,17.68,Medium,B,m,m,1,727
PLY75,203,HardEasy,4,16,15,0.135,84.63,Hard,A,c,c,1,1065
PLY75,203,HardEasy,4,17,17,0.098,36.34,Hard,B,m,m,1,1806
PLY75,203,HardEasy,4,18,12,0.065,51.7,Hard,A,c,m,0,3782
PLY75,203,HardEasy,4,19,4,0.079,89.02,Easy,A,c,c,1,718
PLY75,203,HardEasy,4,20,10,0.118,92.31,Medium,A,c,c,1,1841
PLY75,203,HardEasy,4,21,27,0.13,20.97,Easy,B,m,m,1,503
PLY75,203,HardEasy,4,22,10,0.118,92.31,Medium,A,c,c,1,818
PLY75,203,HardEasy,4,23,6,0.026,48.41,Medium,A,c,c,1,641
PLY75,203,HardEasy,4,24,19,0.144,58.29,Hard,B,m,m,1,583
PLY75,203,HardEasy,4,25,26,0.107,10,Easy,B,m,m,1,639
PLY75,203,HardEasy,4,26,2,0.033,67.07,Easy,A,c,c,1,740
PLY75,203,HardEasy,4,27,24,0.16,50.61,Medium,B,m,m,1,950
PLY75,203,HardEasy,4,28,22,0.114,28.65,Medium,B,m,c,0,1071
PLY75,203,HardEasy,4,29,10,0.118,92.31,Medium,A,c,c,1,659
PLY75,203,HardEasy,4,30,10,0.118,92.31,Medium,A,c,c,1,4936
PLY75,203,HardEasy,4,31,23,0.137,39.63,Medium,B,m,m,1,451
PLY75,203,HardEasy,4,32,8,0.072,70.36,Medium,A,c,c,1,609
PLY75,203,HardEasy,4,33,30,0.2,53.9,Easy,B,m,m,1,472
PLY75,203,HardEasy,4,34,12,0.065,51.7,Hard,A,c,c,1,580
PLY75,203,HardEasy,4,35,28,0.153,31.95,Easy,B,m,c,0,396
PLY75,203,HardEasy,4,36,7,0.049,59.39,Medium,A,c,c,1,620
PLY75,203,HardEasy,4,37,29,0.176,42.92,Easy,B,m,m,1,529
PLY75,203,HardEasy,4,38,4,0.079,89.02,Easy,A,c,c,1,459
PLY75,203,HardEasy,4,39,23,0.137,39.63,Medium,B,m,m,1,792
PLY75,203,HardEasy,4,40,6,0.026,48.41,Medium,A,c,c,1,535
PLY75,203,HardEasy,4,41,22,0.114,28.65,Medium,B,m,m,1,1569
PLY75,203,HardEasy,4,42,25,0.183,61.58,Medium,B,m,m,1,610
PLY75,203,HardEasy,4,43,26,0.107,10,Easy,B,m,m,1,536
PLY75,203,HardEasy,4,44,3,0.056,78.04,Easy,A,c,c,1,978
PLY75,203,HardEasy,4,45,3,0.056,78.04,Easy,A,c,c,1,826
PLY75,203,HardEasy,4,46,18,0.121,47.31,Hard,B,m,m,1,2729
PLY75,203,HardEasy,4,47,24,0.16,50.61,Medium,B,m,m,1,635
PLY75,203,HardEasy,4,48,1,0.01,56.09,Easy,A,c,c,1,625
PLY75,203,HardEasy,4,49,24,0.16,50.61,Medium,B,m,m,1,567
PLY75,203,HardEasy,4,50,20,0.167,69.26,Hard,B,m,m,1,4144
PLY75,203,HardEasy,4,51,27,0.13,20.97,Easy,B,m,m,1,603
PLY75,203,HardEasy,4,52,20,0.167,69.26,Hard,B,m,m,1,722
PLY75,203,HardEasy,4,53,25,0.183,61.58,Medium,B,m,m,1,628
PLY75,203,HardEasy,4,54,27,0.13,20.97,Easy,B,m,m,1,586
PLY75,203,HardEasy,4,55,7,0.049,59.39,Medium,A,c,c,1,562
PLY75,203,HardEasy,4,56,20,0.167,69.26,Hard,B,m,m,1,555
PLY75,203,HardEasy,4,57,7,0.049,59.39,Medium,A,c,c,1,516
PLY75,203,HardEasy,4,58,9,0.095,81.34,Medium,A,c,c,1,735
PLY75,203,HardEasy,4,59,15,0.135,84.63,Hard,A,c,c,1,4608
PLY75,203,HardEasy,4,60,17,0.098,36.34,Hard,B,m,m,1,632
PLY75,203,HardEasy,4,61,6,0.026,48.41,Medium,A,c,c,1,558
PLY75,203,HardEasy,4,62,18,0.121,47.31,Hard,B,m,m,1,887
PLY75,203,HardEasy,4,63,26,0.107,10,Easy,B,m,m,1,691
PLY75,203,HardEasy,4,64,30,0.2,53.9,Easy,B,m,m,1,615
PLY75,203,HardEasy,4,65,8,0.072,70.36,Medium,A,c,c,1,718
PLY75,203,HardEasy,4,66,21,0.091,17.68,Medium,B,m,m,1,833
PLY75,203,HardEasy,4,67,23,0.137,39.63,Medium,B,m,m,1,510
PLY75,203,HardEasy,4,68,22,0.114,28.65,Medium,B,m,m,1,377
PLY75,203,HardEasy,4,69,10,0.118,92.31,Medium,A,c,c,1,505
PLY75,203,HardEasy,4,70,1,0.01,56.09,Easy,A,c,c,1,579
PLY75,203,HardEasy,4,71,5,0.102,100,Easy,A,c,c,1,635
PLY75,203,HardEasy,4,72,29,0.176,42.92,Easy,B,m,m,1,705
PLY75,203,HardEasy,4,73,2,0.033,67.07,Easy,A,c,c,1,532
PLY75,203,HardEasy,4,74,15,0.135,84.63,Hard,A,c,c,1,1294
PLY75,203,HardEasy,4,75,19,0.144,58.29,Hard,B,m,m,1,602
PLY75,203,HardEasy,4,76,1,0.01,56.09,Easy,A,c,c,1,577
PLY75,203,HardEasy,4,77,14,0.111,73.65,Hard,A,c,m,0,713
PLY75,203,HardEasy,4,78,11,0.042,40.73,Hard,A,c,c,1,572
PLY75,203,HardEasy,4,79,4,0.079,89.02,Easy,A,c,c,1,548
PLY75,203,HardEasy,4,80,23,0.137,39.63,Medium,B,m,m,1,606
PLY75,203,HardEasy,4,81,20,0.167,69.26,Hard,B,m,m,1,500
PLY75,203,HardEasy,4,82,7,0.049,59.39,Medium,A,c,c,1,559
PLY75,203,HardEasy,4,83,18,0.121,47.31,Hard,B,m,m,1,648
PLY75,203,HardEasy,4,84,6,0.026,48.41,Medium,A,c,c,1,574
PLY75,203,HardEasy,4,85,17,0.098,36.34,Hard,B,m,m,1,1094
PLY75,203,HardEasy,4,86,15,0.135,84.63,Hard,A,c,c,1,538
PLY75,203,HardEasy,4,87,12,0.065,51.7,Hard,A,c,c,1,659
PLY75,203,HardEasy,4,88,17,0.098,36.34,Hard,B,m,m,1,488
PLY75,203,HardEasy,4,89,6,0.026,48.41,Medium,A,c,c,1,804
PLY75,203,HardEasy,4,90,4,0.079,89.02,Easy,A,c,c,1,771
PLY75,203,HardEasy,4,91,16,0.074,25.36,Hard,B,m,m,1,2819
PLY75,203,HardEasy,4,92,27,0.13,20.97,Easy,B,m,m,1,562
PLY75,203,HardEasy,4,93,9,0.095,81.34,Medium,A,c,c,1,683
PLY75,203,HardEasy,4,94,18,0.121,47.31,Hard,B,m,m,1,863
PLY75,203,HardEasy,4,95,19,0.144,58.29,Hard,B,m,m,1,796
PLY75,203,HardEasy,4,96,1,0.01,56.09,Easy,A,c,c,1,812
PLY75,203,HardEasy,4,97,24,0.16,50.61,Medium,B,m,m,1,1482
PLY75,203,HardEasy,4,98,25,0.183,61.58,Medium,B,m,m,1,830
PLY75,203,HardEasy,4,99,1,0.01,56.09,Easy,A,c,c,1,956
PLY75,203,HardEasy,4,100,17,0.098,36.34,Hard,B,m,m,1,1653
PLY75,203,HardEasy,4,101,19,0.144,58.29,Hard,B,m,m,1,1330
PLY75,203,HardEasy,4,102,22,0.114,28.65,Medium,B,m,m,1,1485
PLY75,203,HardEasy,4,103,28,0.153,31.95,Easy,B,m,m,1,1329
PLY75,203,HardEasy,4,104,28,0.153,31.95,Easy,B,m,m,1,1323
PLY75,203,HardEasy,4,105,9,0.095,81.34,Medium,A,c,c,1,1989
PLY75,203,HardEasy,4,106,14,0.111,73.65,Hard,A,c,c,1,2069
PLY75,203,HardEasy,4,107,9,0.095,81.34,Medium,A,c,c,1,3041
PLY75,203,HardEasy,4,108,5,0.102,100,Easy,A,c,c,1,1448
PLY75,203,HardEasy,4,109,15,0.135,84.63,Hard,A,c,c,1,1645
PLY75,203,HardEasy,4,110,18,0.121,47.31,Hard,B,m,m,1,1787
PLY75,203,HardEasy,4,111,19,0.144,58.29,Hard,B,m,m,1,1043
PLY75,203,HardEasy,4,112,13,0.088,62.68,Hard,A,c,m,0,1304
PLY75,203,HardEasy,4,113,11,0.042,40.73,Hard,A,c,c,1,5572
PLY75,203,HardEasy,4,114,30,0.2,53.9,Easy,B,m,m,1,2149
PLY75,203,HardEasy,4,115,16,0.074,25.36,Hard,B,m,m,1,2735
PLY75,203,HardEasy,4,116,14,0.111,73.65,Hard,A,c,c,1,2209
PLY75,203,HardEasy,4,117,12,0.065,51.7,Hard,A,c,m,0,2729
PLY75,203,HardEasy,4,118,5,0.102,100,Easy,A,c,c,1,603
PLY75,203,HardEasy,4,119,30,0.2,53.9,Easy,B,m,m,1,530
PLY75,203,HardEasy,4,120,11,0.042,40.73,Hard,A,c,c,1,732
PLY75,203,HardEasy,4,121,4,0.079,89.02,Easy,A,c,c,1,942
PLY75,203,HardEasy,4,122,25,0.183,61.58,Medium,B,m,m,1,871
PLY75,203,HardEasy,4,123,22,0.114,28.65,Medium,B,m,m,1,1380
PLY75,203,HardEasy,4,124,11,0.042,40.73,Hard,A,c,c,1,652
PLY75,203,HardEasy,4,125,3,0.056,78.04,Easy,A,c,c,1,497
PLY75,203,HardEasy,4,126,16,0.074,25.36,Hard,B,m,m,1,476
PLY75,203,HardEasy,4,127,25,0.183,61.58,Medium,B,m,m,1,1209
PLY75,203,HardEasy,4,128,2,0.033,67.07,Easy,A,c,c,1,520
PLY75,203,HardEasy,4,129,28,0.153,31.95,Easy,B,m,m,1,338
PLY75,203,HardEasy,4,130,14,0.111,73.65,Hard,A,c,m,0,515
PLY75,203,HardEasy,4,131,29,0.176,42.92,Easy,B,m,m,1,526
PLY75,203,HardEasy,4,132,13,0.088,62.68,Hard,A,c,m,0,776
PLY75,203,HardEasy,4,133,16,0.074,25.36,Hard,B,m,m,1,601
PLY75,203,HardEasy,4,134,26,0.107,10,Easy,B,m,m,1,464
PLY75,203,HardEasy,4,135,26,0.107,10,Easy,B,m,m,1,603
PLY75,203,HardEasy,4,136,7,0.049,59.39,Medium,A,c,c,1,819
PLY75,203,HardEasy,4,137,13,0.088,62.68,Hard,A,c,c,1,593
PLY75,203,HardEasy,4,138,21,0.091,17.68,Medium,B,m,m,1,601
PLY75,203,HardEasy,4,139,24,0.16,50.61,Medium,B,m,m,1,543
PLY75,203,HardEasy,4,140,8,0.072,70.36,Medium,A,c,c,1,777
PLY75,203,HardEasy,4,141,29,0.176,42.92,Easy,B,m,m,1,537
PLY75,203,HardEasy,4,142,12,0.065,51.7,Hard,A,c,c,1,802
PLY75,203,HardEasy,4,143,14,0.111,73.65,Hard,A,c,c,1,689
PLY75,203,HardEasy,4,144,30,0.2,53.9,Easy,B,m,m,1,517
PLY75,203,HardEasy,4,145,13,0.088,62.68,Hard,A,c,m,0,896
PLY75,203,HardEasy,4,146,2,0.033,67.07,Easy,A,c,c,1,572
PLY75,203,HardEasy,4,147,5,0.102,100,Easy,A,c,c,1,596
PLY75,203,HardEasy,4,148,21,0.091,17.68,Medium,B,m,c,0,507
PLY75,203,HardEasy,4,149,8,0.072,70.36,Medium,A,c,c,1,582
PLY75,203,HardEasy,4,150,11,0.042,40.73,Hard,A,c,m,0,814
PLY75,204,HardEasy,1,1,13,0.088,62.68,Hard,A,c,c,1,1771
PLY75,204,HardEasy,1,2,19,0.144,58.29,Hard,B,m,c,0,1747
PLY75,204,HardEasy,1,3,19,0.144,58.29,Hard,B,m,m,1,1597
PLY75,204,HardEasy,1,4,13,0.088,62.68,Hard,A,c,m,0,2125
PLY75,204,HardEasy,1,5,17,0.098,36.34,Hard,B,m,c,0,1288
PLY75,204,HardEasy,1,6,19,0.144,58.29,Hard,B,m,c,0,3604
PLY75,204,HardEasy,1,7,11,0.042,40.73,Hard,A,c,c,1,9091
PLY75,204,HardEasy,1,8,16,0.074,25.36,Hard,B,m,c,0,3274
PLY75,204,HardEasy,1,9,17,0.098,36.34,Hard,B,m,c,0,5352
PLY75,204,HardEasy,1,10,16,0.074,25.36,Hard,B,m,c,0,2626
PLY75,204,HardEasy,1,11,18,0.121,47.31,Hard,B,m,c,0,9770
PLY75,204,HardEasy,1,12,11,0.042,40.73,Hard,A,c,c,1,2565
PLY75,204,HardEasy,1,13,14,0.111,73.65,Hard,A,c,c,1,7822
PLY75,204,HardEasy,1,14,16,0.074,25.36,Hard,B,m,m,1,1607
PLY75,204,HardEasy,1,15,20,0.167,69.26,Hard,B,m,c,0,5047
PLY75,204,HardEasy,1,16,19,0.144,58.29,Hard,B,m,m,1,1630
PLY75,204,HardEasy,1,17,20,0.167,69.26,Hard,B,m,m,1,4988
PLY75,204,HardEasy,1,18,11,0.042,40.73,Hard,A,c,m,0,14406
PLY75,204,HardEasy,1,19,12,0.065,51.7,Hard,A,c,c,1,3306
PLY75,204,HardEasy,1,20,15,0.135,84.63,Hard,A,c,c,1,1446
PLY75,204,HardEasy,1,21,15,0.135,84.63,Hard,A,c,c,1,1323
PLY75,204,HardEasy,1,22,11,0.042,40.73,Hard,A,c,c,1,998
PLY75,204,HardEasy,1,23,12,0.065,51.7,Hard,A,c,c,1,1277
PLY75,204,HardEasy,1,24,12,0.065,51.7,Hard,A,c,c,1,1258
PLY75,204,HardEasy,1,25,19,0.144,58.29,Hard,B,m,m,1,1351
PLY75,204,HardEasy,1,26,13,0.088,62.68,Hard,A,c,m,0,2305
PLY75,204,HardEasy,1,27,18,0.121,47.31,Hard,B,m,m,1,1637
PLY75,204,HardEasy,1,28,20,0.167,69.26,Hard,B,m,m,1,1779
PLY75,204,HardEasy,1,29,14,0.111,73.65,Hard,A,c,m,0,2652
PLY75,204,HardEasy,1,30,14,0.111,73.65,Hard,A,c,c,1,2034
PLY75,204,HardEasy,1,31,14,0.111,73.65,Hard,A,c,c,1,1905
PLY75,204,HardEasy,1,32,18,0.121,47.31,Hard,B,m,m,1,2308
PLY75,204,HardEasy,1,33,11,0.042,40.73,Hard,A,c,c,1,936
PLY75,204,HardEasy,1,34,18,0.121,47.31,Hard,B,m,c,0,6049
PLY75,204,HardEasy,1,35,20,0.167,69.26,Hard,B,m,m,1,1648
PLY75,204,HardEasy,1,36,17,0.098,36.34,Hard,B,m,c,0,1566
PLY75,204,HardEasy,1,37,17,0.098,36.34,Hard,B,m,m,1,960
PLY75,204,HardEasy,1,38,20,0.167,69.26,Hard,B,m,m,1,2489
PLY75,204,HardEasy,1,39,12,0.065,51.7,Hard,A,c,c,1,3013
PLY75,204,HardEasy,1,40,14,0.111,73.65,Hard,A,c,c,1,2413
PLY75,204,HardEasy,1,41,15,0.135,84.63,Hard,A,c,c,1,4700
PLY75,204,HardEasy,1,42,12,0.065,51.7,Hard,A,c,c,1,1042
PLY75,204,HardEasy,1,43,14,0.111,73.65,Hard,A,c,c,1,14006
PLY75,204,HardEasy,1,44,12,0.065,51.7,Hard,A,c,c,1,843
PLY75,204,HardEasy,1,45,19,0.144,58.29,Hard,B,m,m,1,2248
PLY75,204,HardEasy,1,46,13,0.088,62.68,Hard,A,c,c,1,2319
PLY75,204,HardEasy,1,47,14,0.111,73.65,Hard,A,c,c,1,1154
PLY75,204,HardEasy,1,48,17,0.098,36.34,Hard,B,m,c,0,3539
PLY75,204,HardEasy,1,49,15,0.135,84.63,Hard,A,c,c,1,886
PLY75,204,HardEasy,1,50,12,0.065,51.7,Hard,A,c,c,1,978
PLY75,204,HardEasy,1,51,19,0.144,58.29,Hard,B,m,m,1,4107
PLY75,204,HardEasy,1,52,15,0.135,84.63,Hard,A,c,c,1,1351
PLY75,204,HardEasy,1,53,12,0.065,51.7,Hard,A,c,c,1,864
PLY75,204,HardEasy,1,54,17,0.098,36.34,Hard,B,m,c,0,4077
PLY75,204,HardEasy,1,55,14,0.111,73.65,Hard,A,c,m,0,1643
PLY75,204,HardEasy,1,56,13,0.088,62.68,Hard,A,c,c,1,1096
PLY75,204,HardEasy,1,57,16,0.074,25.36,Hard,B,m,c,0,1372
PLY75,204,HardEasy,1,58,17,0.098,36.34,Hard,B,m,m,1,1413
PLY75,204,HardEasy,1,59,14,0.111,73.65,Hard,A,c,c,1,7612
PLY75,204,HardEasy,1,60,17,0.098,36.34,Hard,B,m,m,1,1406
PLY75,204,HardEasy,1,61,11,0.042,40.73,Hard,A,c,c,1,869
PLY75,204,HardEasy,1,62,13,0.088,62.68,Hard,A,c,c,1,1586
PLY75,204,HardEasy,1,63,16,0.074,25.36,Hard,B,m,c,0,2450
PLY75,204,HardEasy,1,64,13,0.088,62.68,Hard,A,c,c,1,2944
PLY75,204,HardEasy,1,65,18,0.121,47.31,Hard,B,m,m,1,1963
PLY75,204,HardEasy,1,66,20,0.167,69.26,Hard,B,m,c,0,2028
PLY75,204,HardEasy,1,67,17,0.098,36.34,Hard,B,m,m,1,1483
PLY75,204,HardEasy,1,68,16,0.074,25.36,Hard,B,m,c,0,1231
PLY75,204,HardEasy,1,69,11,0.042,40.73,Hard,A,c,c,1,3405
PLY75,204,HardEasy,1,70,17,0.098,36.34,Hard,B,m,m,1,1061
PLY75,204,HardEasy,1,71,11,0.042,40.73,Hard,A,c,c,1,1723
PLY75,204,HardEasy,1,72,12,0.065,51.7,Hard,A,c,c,1,3301
PLY75,204,HardEasy,1,73,12,0.065,51.7,Hard,A,c,c,1,4130
PLY75,204,HardEasy,1,74,13,0.088,62.68,Hard,A,c,m,0,1021
PLY75,204,HardEasy,1,75,14,0.111,73.65,Hard,A,c,c,1,2292
PLY75,204,HardEasy,1,76,15,0.135,84.63,Hard,A,c,m,0,1527
PLY75,204,HardEasy,1,77,15,0.135,84.63,Hard,A,c,c,1,10442
PLY75,204,HardEasy,1,78,19,0.144,58.29,Hard,B,m,m,1,2154
PLY75,204,HardEasy,1,79,16,0.074,25.36,Hard,B,m,m,1,3924
PLY75,204,HardEasy,1,80,13,0.088,62.68,Hard,A,c,m,0,1208
PLY75,204,HardEasy,1,81,13,0.088,62.68,Hard,A,c,m,0,1159
PLY75,204,HardEasy,1,82,19,0.144,58.29,Hard,B,m,m,1,4488
PLY75,204,HardEasy,1,83,20,0.167,69.26,Hard,B,m,m,1,3093
PLY75,204,HardEasy,1,84,11,0.042,40.73,Hard,A,c,c,1,4329
PLY75,204,HardEasy,1,85,15,0.135,84.63,Hard,A,c,c,1,5964
PLY75,204,HardEasy,1,86,12,0.065,51.7,Hard,A,c,c,1,3327
PLY75,204,HardEasy,1,87,15,0.135,84.63,Hard,A,c,c,1,2682
PLY75,204,HardEasy,1,88,13,0.088,62.68,Hard,A,c,m,0,4654
PLY75,204,HardEasy,1,89,16,0.074,25.36,Hard,B,m,m,1,4932
PLY75,204,HardEasy,1,90,19,0.144,58.29,Hard,B,m,m,1,16784
PLY75,204,HardEasy,1,91,12,0.065,51.7,Hard,A,c,m,0,2037
PLY75,204,HardEasy,1,92,19,0.144,58.29,Hard,B,m,m,1,3556
PLY75,204,HardEasy,1,93,17,0.098,36.34,Hard,B,m,m,1,8902
PLY75,204,HardEasy,1,94,19,0.144,58.29,Hard,B,m,m,1,5827
PLY75,204,HardEasy,1,95,20,0.167,69.26,Hard,B,m,m,1,5483
PLY75,204,HardEasy,1,96,18,0.121,47.31,Hard,B,m,m,1,4145
PLY75,204,HardEasy,1,97,13,0.088,62.68,Hard,A,c,m,0,5100
PLY75,204,HardEasy,1,98,16,0.074,25.36,Hard,B,m,m,1,5201
PLY75,204,HardEasy,1,99,13,0.088,62.68,Hard,A,c,m,0,8578
PLY75,204,HardEasy,1,100,19,0.144,58.29,Hard,B,m,m,1,12204
PLY75,204,HardEasy,1,101,11,0.042,40.73,Hard,A,c,c,1,2391
PLY75,204,HardEasy,1,102,18,0.121,47.31,Hard,B,m,m,1,9240
PLY75,204,HardEasy,1,103,19,0.144,58.29,Hard,B,m,m,1,6089
PLY75,204,HardEasy,1,104,11,0.042,40.73,Hard,A,c,c,1,3335
PLY75,204,HardEasy,1,105,14,0.111,73.65,Hard,A,c,m,0,24528
PLY75,204,HardEasy,1,106,11,0.042,40.73,Hard,A,c,c,1,915
PLY75,204,HardEasy,1,107,14,0.111,73.65,Hard,A,c,c,1,5454
PLY75,204,HardEasy,1,108,11,0.042,40.73,Hard,A,c,c,1,1317
PLY75,204,HardEasy,1,109,15,0.135,84.63,Hard,A,c,c,1,657
PLY75,204,HardEasy,1,110,20,0.167,69.26,Hard,B,m,m,1,3494
PLY75,204,HardEasy,1,111,17,0.098,36.34,Hard,B,m,m,1,7306
PLY75,204,HardEasy,1,112,13,0.088,62.68,Hard,A,c,c,1,7271
PLY75,204,HardEasy,1,113,14,0.111,73.65,Hard,A,c,m,0,7046
PLY75,204,HardEasy,1,114,17,0.098,36.34,Hard,B,m,m,1,5022
PLY75,204,HardEasy,1,115,17,0.098,36.34,Hard,B,m,m,1,2806
PLY75,204,HardEasy,1,116,18,0.121,47.31,Hard,B,m,m,1,5286
PLY75,204,HardEasy,1,117,18,0.121,47.31,Hard,B,m,m,1,1875
PLY75,204,HardEasy,1,118,18,0.121,47.31,Hard,B,m,m,1,872
PLY75,204,HardEasy,1,119,12,0.065,51.7,Hard,A,c,c,1,789
PLY75,204,HardEasy,1,120,14,0.111,73.65,Hard,A,c,m,0,12323
PLY75,204,HardEasy,1,121,15,0.135,84.63,Hard,A,c,c,1,1290
PLY75,204,HardEasy,1,122,20,0.167,69.26,Hard,B,m,m,1,5206
PLY75,204,HardEasy,1,123,16,0.074,25.36,Hard,B,m,c,0,2471
PLY75,204,HardEasy,1,124,16,0.074,25.36,Hard,B,m,m,1,1060
PLY75,204,HardEasy,1,125,18,0.121,47.31,Hard,B,m,c,0,1657
