"date","subj","keyb","phase","sess","trial","snum","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt","fc","pz1","pz2","pz3","lsess"
"2006-07-05","Io","right",1,4,55,7,"S0100",2,0,"+",1,3362,4613,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,56,2,"S0020",2,0,"*",2,1781,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,57,5,"S0001",2,0,"+",1,1330,7052,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,58,3,"S2000",2,1,"*",2,1002,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,59,8,"S1000",3,0,"+",1,1313,6812,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,60,4,"S0200",2,1,"*",3,1001,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,61,6,"S0010",3,0,"+",1,1862,6171,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,62,1,"S0002",3,1,"*",3,734,4449,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,63,7,"S0100",3,0,"+",1,1104,8510,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,64,3,"S2000",2,0,"*",1,2970,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,65,6,"S0010",2,0,"+",1,1022,5369,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,66,7,"S0100",3,0,"+",1,2190,6336,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,67,2,"S0020",3,1,"*",3,734,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,68,4,"S0200",3,0,"*",2,1985,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,69,5,"S0001",3,0,"+",1,1062,3690,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,70,1,"S0002",3,0,"*",3,1911,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,71,8,"S1000",3,0,"*",1,-1,7095,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,72,2,"S0020",3,0,"*",2,2088,5351,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,73,4,"S0200",2,0,"*",2,1390,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,74,7,"S0100",3,0,"+",1,2991,7608,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,75,5,"S0001",2,0,"+",1,755,4590,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,76,3,"S2000",2,0,"*",2,1370,-1,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,77,6,"S0010",2,0,"+",1,2888,6661,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,78,8,"S1000",3,0,"+",1,1575,6374,"",-1,-1,-1,4
"2006-07-05","Io","right",1,4,79,1,"S0002",2,1,"*",3,775,-1,"",-1,-1,-1,4
"2006-07-06","Io","right",1,5,1,1,"S0002",2,0,"*",2,1947,4838,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,2,6,"S0010",2,0,"*",1,-1,5700,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,3,7,"S1000",3,0,"+",1,1351,6212,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,4,4,"S0200",2,0,"*",2,1290,6028,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,5,5,"S0001",2,0,"+",1,1229,21019,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,6,2,"S0020",2,0,"*",1,3546,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,7,3,"S2000",2,0,"*",1,3567,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,8,8,"S0100",3,0,"+",1,2379,16427,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,9,4,"S0200",2,0,"*",3,1085,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,10,2,"S0020",2,0,"*",1,8673,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,11,6,"S0010",3,0,"+",1,1598,5043,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,12,8,"S0100",3,0,"+",1,922,16281,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,13,3,"S2000",3,0,"*",3,1885,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,14,5,"S0001",3,0,"+",1,2602,5719,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,15,1,"S0002",2,0,"*",1,5311,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,16,7,"S1000",3,0,"+",1,1331,6068,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,17,6,"S0010",2,0,"+",1,1311,3608,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,18,3,"S2000",3,0,"*",4,2233,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,19,5,"S0001",3,0,"+",1,1024,11770,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,20,8,"S0100",3,0,"+",1,1967,7793,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,21,4,"S0200",3,0,"*",4,1104,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,22,7,"S1000",3,0,"*",1,-1,6172,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,23,2,"S0020",3,0,"*",3,1290,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,24,1,"S0002",3,0,"*",2,1762,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,25,5,"S0001",3,0,"+",1,1312,6562,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,26,2,"S0020",3,0,"+",1,20548,9001,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,27,7,"S1000",2,0,"+",1,955,10583,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,28,1,"S0002",2,0,"*",2,1022,4899,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,29,8,"S0100",3,0,"*",1,-1,9452,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,30,3,"S2000",3,0,"+",1,4530,1618,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,31,4,"S0200",3,0,"*",2,2131,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,32,6,"S0010",2,0,"+",1,2114,5334,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,33,4,"S0200",3,0,"*",2,1597,3177,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,34,6,"S0010",2,0,"+",1,2438,6560,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,35,3,"S2000",2,0,"+",1,32137,10521,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,36,5,"S0001",3,0,"+",1,2646,4530,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,37,2,"S0020",3,0,"*",3,1291,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,38,8,"S0100",2,0,"+",1,1290,12856,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,39,1,"S0002",3,0,"*",4,1125,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,40,7,"S1000",2,0,"+",1,1126,6294,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,41,3,"S2000",3,0,"*",3,1023,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,42,5,"S0001",2,0,"+",1,999,7156,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,43,8,"S1000",3,0,"+",1,1597,6416,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,44,2,"S0020",3,0,"*",3,1371,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,45,4,"S0200",2,0,"*",2,1925,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,46,7,"S0100",2,0,"+",1,5103,6990,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,47,6,"S0010",2,0,"+",1,7339,13348,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,48,1,"S0002",2,1,"*",3,981,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,49,1,"S0002",2,0,"+",1,24443,4161,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,50,7,"S0100",3,0,"+",1,3442,11667,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,51,4,"S0200",3,0,"*",5,1330,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,52,3,"S2000",2,0,"*",1,2048,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,53,8,"S1000",3,0,"+",1,1351,6335,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,54,6,"S0010",3,0,"+",1,2396,7811,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,55,2,"S0020",3,0,"*",3,1863,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,56,5,"S0001",2,0,"+",1,1043,7832,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,57,6,"S0010",2,0,"+",1,2047,10538,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,58,4,"S0200",3,0,"*",2,1228,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,59,3,"S2000",2,0,"*",1,3423,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,60,8,"S1000",2,0,"+",1,1556,7749,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,61,1,"S0002",2,0,"*",2,1392,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,62,7,"S0100",2,0,"+",1,2171,5124,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,63,2,"S0020",3,0,"*",3,1043,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,64,5,"S0001",3,0,"+",1,3404,7526,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,65,3,"S2000",2,0,"*",2,1412,4818,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,66,4,"S0200",3,0,"*",1,3876,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,67,8,"S1000",3,0,"+",1,2273,5372,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,68,5,"S0001",2,0,"+",1,3278,6231,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,69,1,"S0002",3,1,"*",2,849,5217,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,70,2,"S0020",2,0,"*",1,2440,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,71,7,"S0100",3,0,"+",1,1288,10312,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,72,6,"S0010",2,0,"+",1,1261,12175,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,73,4,"S0200",3,0,"*",3,1556,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,74,6,"S0010",3,0,"+",1,1872,7362,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,75,1,"S0002",2,0,"*",1,2088,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,76,5,"S0001",2,0,"+",1,2065,5838,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,77,8,"S1000",2,0,"+",1,2190,10558,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,78,2,"S0020",3,0,"*",2,2190,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,79,3,"S2000",2,0,"*",3,1309,-1,"",-1,-1,-1,5
"2006-07-06","Io","right",1,5,80,7,"S0100",2,0,"+",1,1349,5739,"",-1,-1,-1,5
"2006-07-14","Io","right",1,6,1,5,"S0001",3,0,"+",1,1905,5679,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,2,4,"S0200",2,0,"*",1,2892,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,3,8,"S0100",3,0,"*",1,-1,4571,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,4,3,"S2000",2,0,"*",2,1229,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,5,1,"S0002",3,1,"*",4,717,5290,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,6,6,"S0010",2,0,"+",1,1220,3764,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,7,7,"S1000",2,0,"+",1,1535,4817,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,8,2,"S0020",3,1,"*",2,1002,4385,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,9,7,"S1000",3,0,"+",1,735,3915,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,10,6,"S0010",3,0,"*",1,-1,3239,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,11,3,"S2000",3,0,"+",1,15462,3465,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,12,1,"S0002",3,0,"*",2,1310,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,13,5,"S0001",3,0,"+",1,2540,5227,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,14,8,"S0100",3,0,"+",1,1291,5188,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,15,4,"S0200",3,0,"*",2,1535,3606,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,16,2,"S0020",2,0,"+",1,10459,3403,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,17,8,"S0100",3,0,"+",1,1883,5494,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,18,7,"S1000",2,0,"+",1,1003,3300,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,19,1,"S0002",3,0,"*",2,1331,3895,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,20,4,"S0200",2,0,"+",1,18230,5351,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,21,6,"S0010",3,0,"*",1,-1,4387,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,22,3,"S2000",3,0,"*",2,1700,3854,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,23,5,"S0001",3,0,"*",1,-1,3669,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,24,2,"S0020",2,0,"*",4,1022,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,25,4,"S0200",3,0,"+",1,4614,1803,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,26,6,"S0010",3,0,"*",1,-1,4018,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,27,2,"S0020",2,0,"*",1,2869,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,28,7,"S1000",2,0,"*",1,-1,2951,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,29,3,"S2000",3,0,"*",2,1064,5413,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,30,5,"S0001",2,0,"+",1,1640,2952,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,31,8,"S0100",3,0,"+",1,1065,5106,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,32,1,"S0002",3,0,"*",2,1474,3156,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,33,2,"S0020",2,0,"*",1,2254,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,34,5,"S0001",3,0,"+",1,2213,6622,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,35,8,"S0100",2,0,"*",1,-1,4776,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,36,1,"S0002",2,0,"*",1,2608,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,37,7,"S1000",3,0,"+",1,1577,3792,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,38,3,"S2000",3,0,"+",1,12262,3177,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,39,4,"S0200",3,0,"+",1,8078,3669,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,40,6,"S0010",3,0,"+",1,1598,4511,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,41,2,"S0020",2,0,"*",2,1721,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,42,1,"S0002",2,0,"*",3,1434,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,43,7,"S1000",2,0,"+",1,2664,5432,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,44,8,"S0100",3,0,"+",1,1946,5371,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,45,3,"S2000",3,0,"*",2,2357,5146,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,46,5,"S0001",2,0,"+",1,1617,6848,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,47,6,"S0010",3,0,"+",1,1023,5104,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,48,4,"S0200",2,0,"*",2,1639,6130,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,49,6,"S0010",2,0,"+",1,1618,4407,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,50,5,"S0001",3,0,"*",1,-1,3360,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,51,3,"S2000",2,0,"*",1,2172,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,52,4,"S0200",2,0,"+",1,11462,4427,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,53,8,"S0100",2,0,"+",1,2027,3648,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,54,2,"S0020",2,0,"*",2,1700,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,55,7,"S1000",3,0,"+",1,1659,11871,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,56,1,"S0002",3,0,"*",3,1043,3874,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,57,5,"S0001",3,0,"+",1,2090,6561,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,58,8,"S0100",3,0,"+",1,2480,4962,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,59,2,"S0020",2,0,"*",1,2479,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,60,7,"S1000",2,0,"+",1,3157,4285,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,61,4,"S0200",3,0,"*",3,1146,4325,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,62,6,"S0010",3,0,"*",1,-1,3833,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,63,1,"S0002",3,0,"*",3,1680,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,64,3,"S2000",3,0,"*",3,1290,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,65,7,"S1000",2,0,"+",1,1331,5371,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,66,5,"S0001",2,0,"+",1,2767,4531,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,67,3,"S2000",2,0,"*",1,2767,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,68,4,"S0200",2,0,"*",3,1413,8713,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,69,8,"S0100",2,0,"+",1,1351,5884,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,70,2,"S0020",3,0,"*",3,1270,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,71,1,"S0002",3,0,"*",2,2049,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,72,6,"S0010",3,0,"+",1,1352,5002,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,73,5,"S0001",3,0,"+",1,1310,4448,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,74,4,"S0200",2,0,"*",1,2992,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,75,6,"S0010",3,0,"+",1,2951,4859,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,76,1,"S0002",2,0,"*",3,1618,3033,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,77,3,"S2000",3,0,"*",3,1371,5228,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,78,8,"S0100",3,0,"+",1,2234,7791,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,79,2,"S0020",3,0,"*",3,1576,-1,"",-1,-1,-1,6
"2006-07-14","Io","right",1,6,80,7,"S1000",2,0,"*",1,-1,7380,"",-1,-1,-1,6
"2006-07-17","Io","right",1,7,1,1,"S0002",3,0,"*",3,1897,4074,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,2,6,"S0010",2,0,"*",1,-1,3259,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,3,3,"S2000",3,0,"*",2,2131,4675,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,4,7,"S1000",3,0,"*",1,-1,4944,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,5,4,"S0200",3,0,"+",1,8816,4325,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,6,5,"S0001",3,0,"+",1,2295,3874,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,7,8,"S0100",2,0,"+",1,2787,4284,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,8,2,"S0020",3,0,"*",3,1865,3833,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,9,7,"S1000",2,0,"+",1,1987,3034,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,10,1,"S0002",3,0,"*",2,2336,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,11,5,"S0001",2,0,"*",1,-1,13130,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,12,4,"S0200",2,0,"*",2,1680,10908,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,13,2,"S0020",2,0,"*",1,2356,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,14,6,"S0010",2,0,"+",1,7668,18169,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,15,3,"S2000",3,0,"*",1,8980,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,16,8,"S0100",2,0,"+",1,1166,5234,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,17,6,"S0010",2,0,"+",1,1146,3074,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,18,4,"S0200",3,0,"*",2,1515,12385,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,19,7,"S1000",2,0,"+",1,1413,3936,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,20,2,"S0020",3,0,"+",1,7792,2788,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,21,8,"S0100",2,0,"*",1,-1,3956,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,22,1,"S0002",3,0,"*",2,2048,3342,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,23,3,"S2000",2,0,"+",1,11114,2705,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,24,5,"S0001",2,0,"+",1,1578,33327,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,25,2,"S0020",2,0,"*",2,1680,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,26,5,"S0001",3,0,"*",1,-1,6171,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,27,4,"S0200",2,0,"*",2,1332,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,28,1,"S0002",3,0,"*",3,1557,5597,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,29,8,"S0100",2,0,"+",1,1680,4920,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,30,7,"S1000",2,0,"+",1,2233,4202,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,31,3,"S2000",2,0,"+",1,34231,3834,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,32,6,"S0010",3,0,"+",1,2008,3771,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,33,4,"S0200",3,0,"+",1,9822,2028,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,34,7,"S1000",3,0,"*",1,-1,3179,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,35,5,"S0001",3,0,"+",1,1558,9638,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,36,2,"S0020",3,0,"*",2,1865,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,37,6,"S0010",3,0,"+",1,2725,18989,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,38,1,"S0002",2,0,"*",1,2725,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,39,8,"S0100",2,0,"+",1,1085,4427,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,40,3,"S2000",3,0,"*",4,1886,4470,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,41,1,"S0002",2,0,"*",1,4366,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,42,3,"S2000",2,0,"*",2,1937,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,43,7,"S1000",3,0,"+",1,1228,5658,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,44,8,"S0100",2,0,"+",1,1311,4059,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,45,2,"S0020",3,0,"*",2,2869,10805,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,46,6,"S0010",3,0,"+",1,3161,4719,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,47,5,"S0001",2,0,"+",1,1272,8636,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,48,4,"S0200",2,0,"*",1,2684,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,49,1,"S0002",3,0,"*",3,1721,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,50,7,"S1000",3,0,"+",1,1577,13699,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,51,6,"S0010",3,0,"+",1,2048,6171,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,52,4,"S0200",3,0,"*",1,3176,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,53,2,"S0020",3,0,"*",2,2336,25387,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,54,5,"S0001",3,0,"+",1,1864,3996,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,55,3,"S2000",2,0,"*",2,1925,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,56,8,"S0100",2,0,"+",1,1966,4921,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,57,6,"S0010",3,0,"+",1,2849,10048,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,58,4,"S0200",3,0,"+",1,5596,4325,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,59,1,"S0002",2,0,"*",2,1844,4613,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,60,7,"S1000",2,0,"+",1,2070,4122,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,61,8,"S0100",3,0,"+",1,1269,63368,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,62,2,"S0020",2,0,"*",2,1084,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,63,3,"S2000",2,0,"*",2,1289,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,64,5,"S0001",2,0,"+",1,2925,36800,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,65,4,"S0200",2,0,"*",2,1680,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,66,3,"S2000",2,0,"*",2,1311,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,67,6,"S0010",3,0,"+",1,1682,6297,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,68,7,"S1000",2,0,"+",1,1598,12201,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,69,1,"S0002",2,0,"*",1,2439,-1,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,70,5,"S0001",3,0,"+",1,1351,11914,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,71,8,"S0100",3,0,"*",1,-1,4142,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,72,2,"S0020",3,0,"*",2,2441,4082,"",-1,-1,-1,7
"2006-07-17","Io","right",1,7,73,5,"S0001",2,0,"+",1,4428,5802,"",-1,-1,-1,7
