"Subject","Experiment","Sex","Age","Pool","Group","Test","Running","Sample","Cue","Target","Acc","RT","Resp","Condition","Congruency"
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","83",NA,"quench","1","1022","Yes","Study",NA
"38","TPL3","male","30","Paid","1","Item Recognition","ItemRecognition","84",NA,"spotty","1","1529","Yes","Meaning",NA
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeMeaning","1","achene","fruit","0","6852","flower",NA,"unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeMeaning","2","frisket","mask","0","3416","meat",NA,"matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeMeaning","3","gadoid","fish","0","5328","alien",NA,"matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeMeaning","4","kaross","jacket","0","4182","cross",NA,"unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","1","hispid","bristly","0","3253","flower","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","2","rebarbative","repellent","0","0","","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","3","immure","imprison","0","2820","immune","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","4","conspue","despise","0","3812","conspire","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","5","quidnunc","gossip","0","6115","quid","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","6","inchoate","undeveloped","0","4386","initiate","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","7","subdolous","crafty","0","3888","sub","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","8","maunder","ramble","0","4829","meander","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","9","famulus","assistant","0","5741","famous","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","10","limpid","clear","0","6433","lipid","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","11","abjure","reject","0","5299","object","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","12","burgeon","flourish","0","4749","troll","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","13","frond","leaf","0","3794","fond","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","14","gossamer","flimsy","0","6040","gossip","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","15","subvention","grant","0","9976","inverventio","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","16","subduce","withdraw","0","7458","subdued","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","17","gallionic","careless","0","4381","gallon","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","18","interstice","space","0","9278","inprovise","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","19","surquedry","arrogance","0","6212","below","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","20","esurient","hungry","0","7238","insurrgent","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","21","encomium","tribute","0","5200","come","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","22","opprobrium","disgrace","0","6353","opposite","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","23","stolid","unemotional","0","4132","stoic","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","24","insulse","boring","0","4456","insolent","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","25","subluxation","dislocation","0","5725","relaxation","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","26","hauberk","garment","0","5836","insult","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","27","threnody","lament","0","3914","theory","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","28","picaroon","cheat","0","4322","macaroon","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","29","umiak","boat","0","5945","anorack","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","30","esculent","edible","0","6354","petulant","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","31","immolate","sacrifice","0","4897","immitate","2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Meaning","32","minatory","threatening","0","4757","minor","1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeStudy","1","infandous","horrible",NA,NA,NA,NA,"matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeStudy","2","desman","mole",NA,NA,NA,NA,"matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeStudy","3","carcanet","necklace",NA,NA,NA,NA,"unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","PracticeStudy","4","leggiadrous","elegant",NA,NA,NA,NA,"unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","1","lassitude","tiredness",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","2","plangent","noisy",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","3","superate","overcome",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","4","intractable","unmanageable",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","5","sententious","moralising",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","6","frampold","quarrelsome",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","7","droze","drip",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","8","perpend","consider",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","9","spoliate","plunder",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","10","stentorian","loud",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","11","selcouth","strange",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","12","sprauncy","smart",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","13","inculcate","instil",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","14","imprecation","curse",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","15","trammel","impede",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","16","objurgate","rebuke",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","17","slake","quench",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","18","levisomnous","observant",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","19","kedge","anchor",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","20","recreant","surrendering",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","21","roil","billow",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","22","effulgent","shining",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","23","tantivy","quick",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","24","falchion","sword",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","25","stanchion","support",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","26","contumacious","rebellious",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","27","mendicant","beggar",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","28","recondite","hidden",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","29","inimical","hostile",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","30","descry","discover",NA,NA,NA,"2","unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","31","renitent","resistant",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","Study","32","everse","overthrow",NA,NA,NA,"1","matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","1","kaross","fruit","1","4230","No","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","2","infandous","horrible","1","3178","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","3","desman","mole","1","2175","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","4","gadoid","fish","1","1938","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","5","frisket","mask","1","4273","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","6","carcanet","elegant","1","2859","No","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","7","achene","jacket","0","3147","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativePrac","8","leggiadrous","necklace","1","2682","No","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","1","sprauncy","strange","0","3380","Yes","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","2","gallionic","careless","1","2367","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","3","subluxation","lament","0","3320","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","4","gossamer","flimsy","1","2571","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","5","droze","moralising","1","2770","No","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","6","perpend","consider","1","4147","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","7","inculcate","curse","0","3129","Yes","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","8","immolate","edible","1","3680","No","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","9","maunder","ramble","1","3391","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","10","umiak","boat","1","2277","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","11","subvention","grant","0","3435","No","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","12","tantivy","quick","1","2666","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","13","burgeon","leaf","0","2838","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","14","esculent","sacrifice","0","4029","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","15","spoliate","loud","1","2665","No","Study","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","16","encomium","withdraw","1","9409","No","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","17","kedge","anchor","1","1970","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","18","slake","quench","1","6386","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","19","trammel","impede","1","3250","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","20","rebarbative","bristly","0","3910","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","21","contumacious","rebellious","1","3283","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","22","threnody","dislocation","1","7102","No","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","23","surquedry","arrogance","0","4180","No","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","24","esurient","hungry","1","2990","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","25","hispid","repellent","0","2579","Yes","Meaning","Unmatched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","26","interstice","space","1","3247","Yes","Meaning","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","27","objurgate","rebuke","1","2793","Yes","Study","Matched"
"39","TPL3","female","38","Paid","2","Associative Recognition","AssociativeRecognition","28","sententious","drip","1","3593","No","Study","Unmatched"
