"","cond","subj","phase","block","trial","stim","resp","rt"
"4075","load",35,"exp",4,5,3,"B",1098
"4076","load",35,"exp",4,6,7,"B",1006
"4077","load",35,"exp",4,7,2,"A",901
"4078","load",35,"exp",4,8,1,"A",929
"4079","load",35,"exp",4,9,9,"B",1979
"4080","load",35,"exp",4,10,5,"A",929
"4081","load",35,"exp",5,1,9,"B",1289
"4082","load",35,"exp",5,2,10,"B",1224
"4083","load",35,"exp",5,3,8,"A",936
"4084","load",35,"exp",5,4,1,"A",2211
"4085","load",35,"exp",5,5,7,"B",1151
"4086","load",35,"exp",5,6,4,"A",1554
"4087","load",35,"exp",5,7,3,"B",2311
"4088","load",35,"exp",5,8,6,"B",1905
"4089","load",35,"exp",5,9,2,"A",1002
"4090","load",35,"exp",5,10,5,"A",898
"4091","load",35,"exp",6,1,10,"B",1461
"4092","load",35,"exp",6,2,5,"A",813
"4093","load",35,"exp",6,3,2,"A",1498
"4094","load",35,"exp",6,4,1,"A",1377
"4095","load",35,"exp",6,5,7,"B",1212
"4096","load",35,"exp",6,6,3,"B",972
"4097","load",35,"exp",6,7,9,"B",1669
"4098","load",35,"exp",6,8,8,"A",2358
"4099","load",35,"exp",6,9,6,"B",943
"4100","load",35,"exp",6,10,4,"A",1561
"4101","load",35,"exp",7,1,10,"B",1576
"4102","load",35,"exp",7,2,3,"B",2317
"4103","load",35,"exp",7,3,7,"B",1847
"4104","load",35,"exp",7,4,4,"A",1170
"4105","load",35,"exp",7,5,6,"B",1044
"4106","load",35,"exp",7,6,8,"A",1179
"4107","load",35,"exp",7,7,1,"A",3628
"4108","load",35,"exp",7,8,2,"A",1752
"4109","load",35,"exp",7,9,5,"A",903
"4110","load",35,"exp",7,10,9,"B",771
"4111","load",35,"exp",8,1,1,"A",1200
"4112","load",35,"exp",8,2,3,"B",849
"4113","load",35,"exp",8,3,9,"B",1550
"4114","load",35,"exp",8,4,10,"B",867
"4115","load",35,"exp",8,5,7,"B",1456
"4116","load",35,"exp",8,6,2,"A",1288
"4117","load",35,"exp",8,7,4,"A",1543
"4118","load",35,"exp",8,8,8,"A",1900
"4119","load",35,"exp",8,9,6,"B",963
"4120","load",35,"exp",8,10,5,"A",1501
"4121","load",35,"exp",9,1,6,"B",1202
"4122","load",35,"exp",9,2,8,"A",1332
"4123","load",35,"exp",9,3,10,"B",3024
"4124","load",35,"exp",9,4,1,"A",770
"4125","load",35,"exp",9,5,9,"B",1346
"4126","load",35,"exp",9,6,5,"A",846
"4127","load",35,"exp",9,7,7,"B",875
"4128","load",35,"exp",9,8,4,"A",1064
"4129","load",35,"exp",9,9,2,"A",1117
"4130","load",35,"exp",9,10,3,"B",1280
"4131","load",35,"exp",10,1,10,"B",2207
"4132","load",35,"exp",10,2,3,"B",1069
"4133","load",35,"exp",10,3,9,"B",1363
"4134","load",35,"exp",10,4,5,"A",814
"4135","load",35,"exp",10,5,6,"B",2461
"4136","load",35,"exp",10,6,4,"A",1649
"4137","load",35,"exp",10,7,7,"B",1234
"4138","load",35,"exp",10,8,2,"A",1810
"4139","load",35,"exp",10,9,8,"A",1294
"4140","load",35,"exp",10,10,1,"A",1371
"4141","load",35,"exp",11,1,8,"A",1157
"4142","load",35,"exp",11,2,10,"B",1992
"4143","load",35,"exp",11,3,3,"B",3166
"4144","load",35,"exp",11,4,5,"A",2441
"4145","load",35,"exp",11,5,6,"B",4415
"4146","load",35,"exp",11,6,1,"A",1280
"4147","load",35,"exp",11,7,7,"B",1006
"4148","load",35,"exp",11,8,2,"A",902
"4149","load",35,"exp",11,9,4,"A",914
"4150","load",35,"exp",11,10,9,"B",1309
"4151","load",35,"exp",12,1,3,"B",1191
"4152","load",35,"exp",12,2,2,"A",856
"4153","load",35,"exp",12,3,10,"B",2821
"4154","load",35,"exp",12,4,6,"B",3293
"4155","load",35,"exp",12,5,4,"A",1381
"4156","load",35,"exp",12,6,9,"B",1040
"4157","load",35,"exp",12,7,7,"B",3111
"4158","load",35,"exp",12,8,5,"A",709
"4159","load",35,"exp",12,9,8,"A",728
"4160","load",35,"exp",12,10,1,"A",586
"4161","load",37,"prac",0,1,0,"A",4177
"4162","load",37,"prac",0,2,0,"B",1306
"4163","load",37,"prac",0,3,0,"B",1032
"4164","load",37,"prac",0,4,0,"B",1071
"4165","load",37,"prac",0,5,0,"A",549
"4166","load",37,"prac",0,6,0,"B",508
"4167","load",37,"prac",0,7,0,"B",726
"4168","load",37,"prac",0,8,0,"A",583
"4169","load",37,"prac",0,9,0,"A",494
"4170","load",37,"prac",0,10,0,"A",520
"4171","load",37,"exp",1,1,9,"A",2354
"4172","load",37,"exp",1,2,10,"B",1323
"4173","load",37,"exp",1,3,6,"B",1576
"4174","load",37,"exp",1,4,8,"B",779
"4175","load",37,"exp",1,5,5,"A",1259
"4176","load",37,"exp",1,6,2,"B",842
"4177","load",37,"exp",1,7,1,"A",808
"4178","load",37,"exp",1,8,4,"A",871
"4179","load",37,"exp",1,9,3,"A",804
"4180","load",37,"exp",1,10,7,"A",579
"4181","load",37,"exp",2,1,6,"B",1031
"4182","load",37,"exp",2,2,2,"B",1022
"4183","load",37,"exp",2,3,9,"B",1334
"4184","load",37,"exp",2,4,8,"B",802
"4185","load",37,"exp",2,5,3,"A",672
"4186","load",37,"exp",2,6,7,"A",884
"4187","load",37,"exp",2,7,10,"B",624
"4188","load",37,"exp",2,8,5,"A",661
"4189","load",37,"exp",2,9,1,"A",505
"4190","load",37,"exp",2,10,4,"A",579
"4191","load",37,"exp",3,1,10,"B",1032
"4192","load",37,"exp",3,2,3,"A",543
"4193","load",37,"exp",3,3,7,"A",663
"4194","load",37,"exp",3,4,2,"B",619
"4195","load",37,"exp",3,5,8,"B",1039
"4196","load",37,"exp",3,6,9,"B",614
"4197","load",37,"exp",3,7,4,"A",1020
"4198","load",37,"exp",3,8,6,"B",723
"4199","load",37,"exp",3,9,1,"A",709
"4200","load",37,"exp",3,10,5,"A",599
"4201","load",37,"exp",4,1,4,"A",681
"4202","load",37,"exp",4,2,5,"A",508
"4203","load",37,"exp",4,3,10,"B",613
"4204","load",37,"exp",4,4,9,"B",1419
"4205","load",37,"exp",4,5,1,"A",805
"4206","load",37,"exp",4,6,6,"B",515
"4207","load",37,"exp",4,7,8,"B",618
"4208","load",37,"exp",4,8,7,"A",577
"4209","load",37,"exp",4,9,3,"A",696
"4210","load",37,"exp",4,10,2,"B",907
"4211","load",37,"exp",5,1,5,"A",721
"4212","load",37,"exp",5,2,7,"A",723
"4213","load",37,"exp",5,3,6,"B",517
"4214","load",37,"exp",5,4,10,"B",797
"4215","load",37,"exp",5,5,1,"A",668
"4216","load",37,"exp",5,6,4,"A",720
"4217","load",37,"exp",5,7,2,"B",1026
"4218","load",37,"exp",5,8,9,"B",968
"4219","load",37,"exp",5,9,8,"B",914
"4220","load",37,"exp",5,10,3,"A",733
"4221","load",37,"exp",6,1,6,"B",864
"4222","load",37,"exp",6,2,2,"B",1196
"4223","load",37,"exp",6,3,8,"B",605
"4224","load",37,"exp",6,4,5,"A",611
"4225","load",37,"exp",6,5,9,"B",633
"4226","load",37,"exp",6,6,3,"A",589
"4227","load",37,"exp",6,7,10,"B",436
"4228","load",37,"exp",6,8,4,"A",559
"4229","load",37,"exp",6,9,1,"A",871
"4230","load",37,"exp",6,10,7,"A",436
"4231","load",37,"exp",7,1,9,"B",824
"4232","load",37,"exp",7,2,10,"B",2486
"4233","load",37,"exp",7,3,1,"A",1195
"4234","load",37,"exp",7,4,2,"B",524
"4235","load",37,"exp",7,5,3,"A",885
"4236","load",37,"exp",7,6,4,"A",768
"4237","load",37,"exp",7,7,5,"A",1120
"4238","load",37,"exp",7,8,7,"A",1428
"4239","load",37,"exp",7,9,8,"B",1149
"4240","load",37,"exp",7,10,6,"B",784
"4241","load",37,"exp",8,1,4,"A",609
"4242","load",37,"exp",8,2,9,"B",583
"4243","load",37,"exp",8,3,1,"A",653
"4244","load",37,"exp",8,4,8,"B",593
"4245","load",37,"exp",8,5,2,"B",712
"4246","load",37,"exp",8,6,6,"B",713
"4247","load",37,"exp",8,7,5,"A",618
"4248","load",37,"exp",8,8,7,"A",577
"4249","load",37,"exp",8,9,3,"A",2104
"4250","load",37,"exp",8,10,10,"B",1353
"4251","load",37,"exp",9,1,10,"B",946
"4252","load",37,"exp",9,2,9,"B",908
"4253","load",37,"exp",9,3,4,"A",2920
"4254","load",37,"exp",9,4,3,"A",637
"4255","load",37,"exp",9,5,6,"B",1169
"4256","load",37,"exp",9,6,1,"A",963
"4257","load",37,"exp",9,7,7,"A",604
"4258","load",37,"exp",9,8,2,"B",706
"4259","load",37,"exp",9,9,8,"B",739
"4260","load",37,"exp",9,10,5,"A",709
"4261","load",37,"exp",10,1,7,"A",606
"4262","load",37,"exp",10,2,4,"A",452
"4263","load",37,"exp",10,3,1,"A",2015
"4264","load",37,"exp",10,4,3,"A",468
"4265","load",37,"exp",10,5,9,"B",1005
"4266","load",37,"exp",10,6,5,"A",485
"4267","load",37,"exp",10,7,8,"B",607
"4268","load",37,"exp",10,8,2,"B",661
"4269","load",37,"exp",10,9,6,"B",953
"4270","load",37,"exp",10,10,10,"B",611
"4271","load",37,"exp",11,1,9,"B",905
"4272","load",37,"exp",11,2,10,"B",2197
"4273","load",37,"exp",11,3,1,"A",2274
"4274","load",37,"exp",11,4,7,"A",846
"4275","load",37,"exp",11,5,4,"A",1467
"4276","load",37,"exp",11,6,5,"A",499
"4277","load",37,"exp",11,7,6,"B",604
"4278","load",37,"exp",11,8,3,"A",498
"4279","load",37,"exp",11,9,2,"B",636
"4280","load",37,"exp",11,10,8,"B",800
"4281","load",37,"exp",12,1,9,"B",1043
"4282","load",37,"exp",12,2,3,"A",762
"4283","load",37,"exp",12,3,1,"A",1002
"4284","load",37,"exp",12,4,5,"A",1602
"4285","load",37,"exp",12,5,8,"B",1221
"4286","load",37,"exp",12,6,6,"B",646
"4287","load",37,"exp",12,7,10,"B",922
"4288","load",37,"exp",12,8,7,"A",997
"4289","load",37,"exp",12,9,4,"A",605
"4290","load",37,"exp",12,10,2,"B",819
"4291","load",5,"prac",0,1,0,"B",10788
"4292","load",5,"prac",0,2,0,"A",2503
"4293","load",5,"prac",0,3,0,"A",1099
"4294","load",5,"prac",0,4,0,"B",927
"4295","load",5,"prac",0,5,0,"A",746
"4296","load",5,"prac",0,6,0,"B",763
"4297","load",5,"prac",0,7,0,"A",619
"4298","load",5,"prac",0,8,0,"A",1072
"4299","load",5,"prac",0,9,0,"B",806
"4300","load",5,"prac",0,10,0,"B",789
"4301","load",5,"exp",1,1,1,"A",4484
"4302","load",5,"exp",1,2,2,"B",1105
"4303","load",5,"exp",1,3,10,"B",2199
"4304","load",5,"exp",1,4,9,"B",1892
"4305","load",5,"exp",1,5,6,"B",2381
"4306","load",5,"exp",1,6,3,"A",693
"4307","load",5,"exp",1,7,7,"A",4664
"4308","load",5,"exp",1,8,5,"A",2416
"4309","load",5,"exp",1,9,8,"B",1575
"4310","load",5,"exp",1,10,4,"A",1851
"4311","load",5,"exp",2,1,5,"A",2274
"4312","load",5,"exp",2,2,4,"A",1278
"4313","load",5,"exp",2,3,6,"B",1996
"4314","load",5,"exp",2,4,8,"B",1521
"4315","load",5,"exp",2,5,1,"A",3144
"4316","load",5,"exp",2,6,9,"B",805
"4317","load",5,"exp",2,7,3,"A",1444
"4318","load",5,"exp",2,8,10,"B",4396
"4319","load",5,"exp",2,9,2,"B",1118
"4320","load",5,"exp",2,10,7,"A",961
"4321","load",5,"exp",3,1,8,"B",1559
"4322","load",5,"exp",3,2,10,"B",875
"4323","load",5,"exp",3,3,6,"B",648
"4324","load",5,"exp",3,4,3,"A",1452
"4325","load",5,"exp",3,5,4,"A",821
"4326","load",5,"exp",3,6,1,"A",1027
"4327","load",5,"exp",3,7,2,"B",1002
"4328","load",5,"exp",3,8,9,"B",1601
"4329","load",5,"exp",3,9,5,"A",901
"4330","load",5,"exp",3,10,7,"A",1808
"4331","load",5,"exp",4,1,9,"B",2633
"4332","load",5,"exp",4,2,5,"A",1464
"4333","load",5,"exp",4,3,7,"A",704
"4334","load",5,"exp",4,4,6,"B",3937
"4335","load",5,"exp",4,5,2,"B",611
"4336","load",5,"exp",4,6,4,"A",857
"4337","load",5,"exp",4,7,3,"A",598
"4338","load",5,"exp",4,8,1,"A",3356
"4339","load",5,"exp",4,9,10,"B",1330
"4340","load",5,"exp",4,10,8,"B",1598
"4341","load",5,"exp",5,1,3,"A",3014
"4342","load",5,"exp",5,2,8,"B",680
"4343","load",5,"exp",5,3,10,"B",971
"4344","load",5,"exp",5,4,1,"A",2483
"4345","load",5,"exp",5,5,9,"B",728
"4346","load",5,"exp",5,6,2,"B",746
"4347","load",5,"exp",5,7,4,"A",827
"4348","load",5,"exp",5,8,5,"A",1577
"4349","load",5,"exp",5,9,6,"B",733
"4350","load",5,"exp",5,10,7,"A",4206
"4351","load",5,"exp",6,1,5,"A",1321
"4352","load",5,"exp",6,2,1,"A",598
"4353","load",5,"exp",6,3,6,"B",1004
"4354","load",5,"exp",6,4,3,"A",596
"4355","load",5,"exp",6,5,2,"B",1930
"4356","load",5,"exp",6,6,7,"A",641
"4357","load",5,"exp",6,7,4,"A",6262
"4358","load",5,"exp",6,8,10,"B",775
"4359","load",5,"exp",6,9,9,"B",3783
"4360","load",5,"exp",6,10,8,"B",765
"4361","load",5,"exp",7,1,10,"B",1390
"4362","load",5,"exp",7,2,9,"B",633
"4363","load",5,"exp",7,3,3,"A",526
"4364","load",5,"exp",7,4,1,"A",630
"4365","load",5,"exp",7,5,8,"B",1035
"4366","load",5,"exp",7,6,5,"A",1041
"4367","load",5,"exp",7,7,7,"A",1176
"4368","load",5,"exp",7,8,4,"A",1994
"4369","load",5,"exp",7,9,2,"B",975
"4370","load",5,"exp",7,10,6,"B",1705
"4371","load",5,"exp",8,1,9,"B",1386
"4372","load",5,"exp",8,2,6,"B",1061
"4373","load",5,"exp",8,3,5,"A",923
"4374","load",5,"exp",8,4,1,"A",1430
"4375","load",5,"exp",8,5,2,"B",1678
"4376","load",5,"exp",8,6,7,"A",2030
"4377","load",5,"exp",8,7,8,"B",738
"4378","load",5,"exp",8,8,10,"B",1171
"4379","load",5,"exp",8,9,3,"A",2198
"4380","load",5,"exp",8,10,4,"A",2228
"4381","load",5,"exp",9,1,6,"B",1180
"4382","load",5,"exp",9,2,1,"A",542
"4383","load",5,"exp",9,3,5,"A",726
"4384","load",5,"exp",9,4,2,"B",696
"4385","load",5,"exp",9,5,3,"A",539
"4386","load",5,"exp",9,6,10,"B",1059
"4387","load",5,"exp",9,7,4,"A",1049
"4388","load",5,"exp",9,8,7,"A",5455
"4389","load",5,"exp",9,9,9,"B",1675
"4390","load",5,"exp",9,10,8,"B",1275
"4391","load",5,"exp",10,1,2,"B",1989
"4392","load",5,"exp",10,2,3,"A",587
"4393","load",5,"exp",10,3,8,"B",785
"4394","load",5,"exp",10,4,1,"B",609
"4395","load",5,"exp",10,5,5,"A",903
"4396","load",5,"exp",10,6,4,"A",802
"4397","load",5,"exp",10,7,7,"A",1761
"4398","load",5,"exp",10,8,9,"B",943
"4399","load",5,"exp",10,9,6,"B",648
"4400","load",5,"exp",10,10,10,"B",1404
"4401","load",5,"exp",11,1,2,"B",1171
"4402","load",5,"exp",11,2,10,"B",726
"4403","load",5,"exp",11,3,1,"A",1511
"4404","load",5,"exp",11,4,6,"B",702
"4405","load",5,"exp",11,5,8,"B",1216
"4406","load",5,"exp",11,6,3,"A",976
"4407","load",5,"exp",11,7,4,"A",826
"4408","load",5,"exp",11,8,9,"B",1512
"4409","load",5,"exp",11,9,7,"A",1006
"4410","load",5,"exp",11,10,5,"A",1430
"4411","load",5,"exp",12,1,1,"A",1698
"4412","load",5,"exp",12,2,8,"B",626
"4413","load",5,"exp",12,3,4,"A",791
"4414","load",5,"exp",12,4,5,"A",1127
"4415","load",5,"exp",12,5,3,"A",699
"4416","load",5,"exp",12,6,7,"A",717
"4417","load",5,"exp",12,7,6,"B",703
"4418","load",5,"exp",12,8,2,"B",1778
"4419","load",5,"exp",12,9,10,"B",638
"4420","load",5,"exp",12,10,9,"B",1155
"4421","load",7,"prac",0,1,0,"A",13553
"4422","load",7,"prac",0,2,0,"A",7651
"4423","load",7,"prac",0,3,0,"A",2915
"4424","load",7,"prac",0,4,0,"A",3800
"4425","load",7,"prac",0,5,0,"B",1470
"4426","load",7,"prac",0,6,0,"A",1238
"4427","load",7,"prac",0,7,0,"B",534
"4428","load",7,"prac",0,8,0,"B",702
"4429","load",7,"prac",0,9,0,"B",577
"4430","load",7,"prac",0,10,0,"B",520
"4431","load",7,"exp",1,1,1,"A",3334
"4432","load",7,"exp",1,2,10,"B",924
"4433","load",7,"exp",1,3,6,"B",1046
"4434","load",7,"exp",1,4,9,"A",1884
"4435","load",7,"exp",1,5,4,"B",1734
"4436","load",7,"exp",1,6,2,"A",819
"4437","load",7,"exp",1,7,5,"A",771
"4438","load",7,"exp",1,8,3,"A",787
"4439","load",7,"exp",1,9,7,"A",818
"4440","load",7,"exp",1,10,8,"B",944
"4441","load",7,"exp",2,1,9,"A",1617
"4442","load",7,"exp",2,2,5,"A",1140
"4443","load",7,"exp",2,3,10,"B",886
"4444","load",7,"exp",2,4,3,"A",1010
"4445","load",7,"exp",2,5,2,"A",1162
"4446","load",7,"exp",2,6,4,"B",1388
"4447","load",7,"exp",2,7,1,"A",887
"4448","load",7,"exp",2,8,6,"B",675
"4449","load",7,"exp",2,9,8,"B",759
"4450","load",7,"exp",2,10,7,"B",1495
"4451","load",7,"exp",3,1,9,"A",1502
"4452","load",7,"exp",3,2,2,"A",917
"4453","load",7,"exp",3,3,5,"A",832
"4454","load",7,"exp",3,4,8,"B",750
"4455","load",7,"exp",3,5,6,"B",1518
"4456","load",7,"exp",3,6,10,"B",723
"4457","load",7,"exp",3,7,4,"B",661
"4458","load",7,"exp",3,8,1,"A",905
"4459","load",7,"exp",3,9,3,"A",692
"4460","load",7,"exp",3,10,7,"B",695
"4461","load",7,"exp",4,1,5,"A",1450
"4462","load",7,"exp",4,2,4,"B",722
"4463","load",7,"exp",4,3,7,"B",1188
"4464","load",7,"exp",4,4,6,"B",709
"4465","load",7,"exp",4,5,2,"A",1208
"4466","load",7,"exp",4,6,3,"A",1481
"4467","load",7,"exp",4,7,9,"A",896
"4468","load",7,"exp",4,8,10,"B",2027
"4469","load",7,"exp",4,9,1,"A",927
"4470","load",7,"exp",4,10,8,"B",778
"4471","load",7,"exp",5,1,1,"A",1323
"4472","load",7,"exp",5,2,4,"B",968
"4473","load",7,"exp",5,3,6,"B",993
"4474","load",7,"exp",5,4,9,"A",1306
"4475","load",7,"exp",5,5,7,"B",792
"4476","load",7,"exp",5,6,8,"B",711
"4477","load",7,"exp",5,7,2,"A",969
"4478","load",7,"exp",5,8,3,"A",2371
"4479","load",7,"exp",5,9,5,"A",843
"4480","load",7,"exp",5,10,10,"B",680
"4481","load",7,"exp",6,1,6,"B",699
"4482","load",7,"exp",6,2,8,"B",685
"4483","load",7,"exp",6,3,1,"B",944
"4484","load",7,"exp",6,4,4,"B",714
"4485","load",7,"exp",6,5,2,"A",1020
"4486","load",7,"exp",6,6,5,"A",628
"4487","load",7,"exp",6,7,7,"B",585
"4488","load",7,"exp",6,8,10,"B",704
"4489","load",7,"exp",6,9,3,"A",946
"4490","load",7,"exp",6,10,9,"A",748
"4491","load",7,"exp",7,1,10,"B",835
"4492","load",7,"exp",7,2,2,"A",753
"4493","load",7,"exp",7,3,1,"A",737
"4494","load",7,"exp",7,4,9,"A",724
"4495","load",7,"exp",7,5,7,"B",932
"4496","load",7,"exp",7,6,8,"B",1087
"4497","load",7,"exp",7,7,4,"B",644
"4498","load",7,"exp",7,8,3,"A",777
"4499","load",7,"exp",7,9,6,"B",665
"4500","load",7,"exp",7,10,5,"A",636
"4501","load",7,"exp",8,1,5,"A",935
"4502","load",7,"exp",8,2,3,"A",673
"4503","load",7,"exp",8,3,10,"B",740
"4504","load",7,"exp",8,4,9,"A",566
"4505","load",7,"exp",8,5,2,"A",1421
"4506","load",7,"exp",8,6,8,"B",598
"4507","load",7,"exp",8,7,6,"B",635
"4508","load",7,"exp",8,8,4,"B",592
"4509","load",7,"exp",8,9,1,"A",871
"4510","load",7,"exp",8,10,7,"B",435
"4511","load",7,"exp",9,1,2,"A",746
"4512","load",7,"exp",9,2,4,"B",587
"4513","load",7,"exp",9,3,9,"A",498
"4514","load",7,"exp",9,4,6,"B",683
"4515","load",7,"exp",9,5,5,"A",1246
"4516","load",7,"exp",9,6,3,"A",2109
"4517","load",7,"exp",9,7,1,"A",559
"4518","load",7,"exp",9,8,7,"B",614
"4519","load",7,"exp",9,9,8,"B",716
"4520","load",7,"exp",9,10,10,"A",860
"4521","load",7,"exp",10,1,3,"A",694
"4522","load",7,"exp",10,2,4,"B",585
"4523","load",7,"exp",10,3,2,"A",2160
"4524","load",7,"exp",10,4,6,"B",639
"4525","load",7,"exp",10,5,9,"A",580
"4526","load",7,"exp",10,6,7,"B",587
"4527","load",7,"exp",10,7,5,"A",722
"4528","load",7,"exp",10,8,10,"B",562
"4529","load",7,"exp",10,9,8,"B",571
"4530","load",7,"exp",10,10,1,"A",2722
"4531","load",7,"exp",11,1,2,"A",778
"4532","load",7,"exp",11,2,5,"A",745
"4533","load",7,"exp",11,3,8,"B",762
"4534","load",7,"exp",11,4,10,"B",619
"4535","load",7,"exp",11,5,4,"B",512
"4536","load",7,"exp",11,6,3,"A",554
"4537","load",7,"exp",11,7,1,"A",1345
"4538","load",7,"exp",11,8,9,"A",717
"4539","load",7,"exp",11,9,7,"A",1279
"4540","load",7,"exp",11,10,6,"B",2205
"4541","load",7,"exp",12,1,7,"B",660
"4542","load",7,"exp",12,2,2,"A",584
"4543","load",7,"exp",12,3,6,"B",430
"4544","load",7,"exp",12,4,5,"A",683
"4545","load",7,"exp",12,5,1,"A",670
"4546","load",7,"exp",12,6,8,"A",849
"4547","load",7,"exp",12,7,9,"A",702
"4548","load",7,"exp",12,8,10,"B",592
"4549","load",7,"exp",12,9,4,"B",630
"4550","load",7,"exp",12,10,3,"A",683
"4551","load",9,"prac",0,1,0,"A",4106
"4552","load",9,"prac",0,2,0,"B",2854
"4553","load",9,"prac",0,3,0,"B",1837
"4554","load",9,"prac",0,4,0,"A",1464
"4555","load",9,"prac",0,5,0,"B",1728
"4556","load",9,"prac",0,6,0,"A",1326
"4557","load",9,"prac",0,7,0,"B",923
"4558","load",9,"prac",0,8,0,"B",1190
"4559","load",9,"prac",0,9,0,"A",2007
"4560","load",9,"prac",0,10,0,"A",652
"4561","load",9,"exp",1,1,6,"B",4901
"4562","load",9,"exp",1,2,1,"A",2677
"4563","load",9,"exp",1,3,2,"A",4242
"4564","load",9,"exp",1,4,9,"B",2202
"4565","load",9,"exp",1,5,4,"A",2263
"4566","load",9,"exp",1,6,3,"B",3316
"4567","load",9,"exp",1,7,10,"B",1755
"4568","load",9,"exp",1,8,5,"A",4841
"4569","load",9,"exp",1,9,7,"B",3866
"4570","load",9,"exp",1,10,8,"A",2670
"4571","load",9,"exp",2,1,4,"A",2018
"4572","load",9,"exp",2,2,9,"B",3927
"4573","load",9,"exp",2,3,6,"B",1385
"4574","load",9,"exp",2,4,1,"A",3524
"4575","load",9,"exp",2,5,8,"A",1044
"4576","load",9,"exp",2,6,3,"B",4843
"4577","load",9,"exp",2,7,10,"B",8045
"4578","load",9,"exp",2,8,7,"A",1279
"4579","load",9,"exp",2,9,5,"A",3692
"4580","load",9,"exp",2,10,2,"A",2038
"4581","load",9,"exp",3,1,4,"A",2261
"4582","load",9,"exp",3,2,5,"A",1457
"4583","load",9,"exp",3,3,8,"A",3752
"4584","load",9,"exp",3,4,9,"B",4592
"4585","load",9,"exp",3,5,1,"A",9163
"4586","load",9,"exp",3,6,3,"B",3302
"4587","load",9,"exp",3,7,7,"B",5453
"4588","load",9,"exp",3,8,2,"A",5450
"4589","load",9,"exp",3,9,10,"B",2502
"4590","load",9,"exp",3,10,6,"B",4074
"4591","load",9,"exp",4,1,8,"A",2106
"4592","load",9,"exp",4,2,1,"A",2012
"4593","load",9,"exp",4,3,9,"B",12048
"4594","load",9,"exp",4,4,3,"B",8167
"4595","load",9,"exp",4,5,7,"B",8036
"4596","load",9,"exp",4,6,6,"B",4839
"4597","load",9,"exp",4,7,10,"B",2137
"4598","load",9,"exp",4,8,5,"A",3562
"4599","load",9,"exp",4,9,2,"A",2360
"4600","load",9,"exp",4,10,4,"A",1745
"4601","load",9,"exp",5,1,1,"A",2826
"4602","load",9,"exp",5,2,7,"B",14418
"4603","load",9,"exp",5,3,2,"A",9749
"4604","load",9,"exp",5,4,8,"A",1820
"4605","load",9,"exp",5,5,10,"B",1495
"4606","load",9,"exp",5,6,6,"B",5774
"4607","load",9,"exp",5,7,3,"B",2094
"4608","load",9,"exp",5,8,9,"B",2864
"4609","load",9,"exp",5,9,5,"A",5975
"4610","load",9,"exp",5,10,4,"A",2753
"4611","load",9,"exp",6,1,5,"A",2744
"4612","load",9,"exp",6,2,6,"B",5075
"4613","load",9,"exp",6,3,2,"A",3612
"4614","load",9,"exp",6,4,10,"B",18361
"4615","load",9,"exp",6,5,4,"A",2659
"4616","load",9,"exp",6,6,8,"A",2225
"4617","load",9,"exp",6,7,9,"B",8878
"4618","load",9,"exp",6,8,1,"A",1779
"4619","load",9,"exp",6,9,3,"B",5808
"4620","load",9,"exp",6,10,7,"B",4672
"4621","load",9,"exp",7,1,7,"B",4168
"4622","load",9,"exp",7,2,2,"A",7714
"4623","load",9,"exp",7,3,5,"A",1807
"4624","load",9,"exp",7,4,4,"A",1163
"4625","load",9,"exp",7,5,1,"A",4429
"4626","load",9,"exp",7,6,6,"B",1278
"4627","load",9,"exp",7,7,8,"A",12668
"4628","load",9,"exp",7,8,3,"B",2043
"4629","load",9,"exp",7,9,10,"B",16911
"4630","load",9,"exp",7,10,9,"B",5067
"4631","load",9,"exp",8,1,2,"A",2173
"4632","load",9,"exp",8,2,1,"A",1820
"4633","load",9,"exp",8,3,5,"A",1048
"4634","load",9,"exp",8,4,3,"B",4622
"4635","load",9,"exp",8,5,10,"B",6872
"4636","load",9,"exp",8,6,9,"B",3811
"4637","load",9,"exp",8,7,7,"B",2682
"4638","load",9,"exp",8,8,4,"A",2151
"4639","load",9,"exp",8,9,8,"A",5446
"4640","load",9,"exp",8,10,6,"B",11011
"4641","load",9,"exp",9,1,5,"A",1734
"4642","load",9,"exp",9,2,9,"B",1397
"4643","load",9,"exp",9,3,10,"B",815
"4644","load",9,"exp",9,4,7,"B",4652
"4645","load",9,"exp",9,5,3,"B",19317
"4646","load",9,"exp",9,6,4,"A",2653
"4647","load",9,"exp",9,7,6,"B",3627
"4648","load",9,"exp",9,8,2,"A",3880
"4649","load",9,"exp",9,9,1,"A",2843
"4650","load",9,"exp",9,10,8,"A",5314
"4651","load",9,"exp",10,1,5,"A",2797
"4652","load",9,"exp",10,2,1,"A",1383
"4653","load",9,"exp",10,3,6,"B",2977
"4654","load",9,"exp",10,4,10,"B",9140
"4655","load",9,"exp",10,5,7,"B",1760
"4656","load",9,"exp",10,6,9,"B",6301
"4657","load",9,"exp",10,7,8,"A",5339
"4658","load",9,"exp",10,8,2,"A",12572
"4659","load",9,"exp",10,9,4,"A",7232
"4660","load",9,"exp",10,10,3,"B",4205
"4661","load",9,"exp",11,1,7,"B",3138
"4662","load",9,"exp",11,2,6,"B",751
"4663","load",9,"exp",11,3,8,"A",16160
"4664","load",9,"exp",11,4,3,"B",2503
"4665","load",9,"exp",11,5,1,"A",1802
"4666","load",9,"exp",11,6,4,"A",6966
"4667","load",9,"exp",11,7,10,"B",2142
